filename,tag,name,type,offscreen,filtered_out,topleft,bottomright
Window:Word.png,Window,Word,window,False,False,"[0,187]","[1942,1229]"
Window:Word Options.png,Window,Word Options,window,False,False,"[341,198]","[1601,1218]"
Pane:.png,Pane,,Pane,False,False,"[343,243]","[1599,1216]"
Group:Word Options.png,Group,Word Options,Group,False,False,"[343,243]","[1599,1216]"
List:Categories.png,List,Categories,List,False,False,"[352,254]","[555,1163]"
ListItem:General.png,ListItem,General,List Item,False,False,"[353,255]","[554,296]"
ListItem:Display.png,ListItem,Display,List Item,False,False,"[353,296]","[554,337]"
ListItem:Proofing.png,ListItem,Proofing,List Item,False,False,"[353,337]","[554,378]"
ListItem:Save.png,ListItem,Save,List Item,False,False,"[353,378]","[554,419]"
ListItem:Language.png,ListItem,Language,List Item,False,False,"[353,419]","[554,460]"
ListItem:Ease of Access.png,ListItem,Ease of Access,List Item,False,False,"[353,460]","[554,501]"
ListItem:Advanced.png,ListItem,Advanced,List Item,False,False,"[353,501]","[554,545]"
ListItem:Customize Ribbon.png,ListItem,Customize Ribbon,List Item,False,False,"[353,545]","[554,586]"
ListItem:Quick Access Toolbar.png,ListItem,Quick Access Toolbar,List Item,False,False,"[353,586]","[554,630]"
ListItem:Add-ins.png,ListItem,Add-ins,List Item,False,False,"[353,630]","[554,671]"
ListItem:Trust Center.png,ListItem,Trust Center,List Item,False,False,"[353,671]","[554,712]"
Pane:General.png,Pane,General,Pane,False,False,"[564,254]","[1590,1163]"
Text:General options for working with Word..png,Text,General options for working with Word.,Text,True,False,"[651,-130]","[1563,-74]"
Text:User Interface options.png,Text,User Interface options,Text,True,False,"[584,-51]","[1544,-14]"
Group:User Interface options.png,Group,User Interface options,Group,False,True,"[584,0]","[1544,315]"
Text:When using multiple displays.png,Text,When using multiple displays,Text,True,False,"[603,0]","[841,25]"
Group:When using multiple displays.png,Group,When using multiple displays,Group,True,False,"[631,30]","[1544,97]"
RadioButton:Optimize for best appearance.png,RadioButton,Optimize for best appearance,Radio Button,True,False,"[631,30]","[898,61]"
RadioButton:Optimize for compatibility (application restart required).png,RadioButton,Optimize for compatibility (application restart required),Radio Button,True,False,"[631,66]","[1099,97]"
CheckBox:Show Mini Toolbar on selection.png,CheckBox,Show Mini Toolbar on selection,CheckBox,True,False,"[603,102]","[884,133]"
CheckBox:Enable Live Preview.png,CheckBox,Enable Live Preview,CheckBox,True,False,"[603,138]","[787,169]"
CheckBox:Update document content while dragging.png,CheckBox,Update document content while dragging,CheckBox,True,False,"[603,174]","[967,205]"
CheckBox:Collapse the ribbon automatically.png,CheckBox,Collapse the ribbon automatically,CheckBox,True,False,"[603,210]","[900,241]"
Group:.png,Group,,Group,False,False,"[603,246]","[1544,277]"
CheckBox:Collapse the Microsoft Search box by default.png,CheckBox,Collapse the Microsoft Search box by default,CheckBox,False,False,"[603,246]","[990,277]"
Text:ScreenTip style.png,Text,ScreenTip style,Text,False,False,"[603,286]","[726,311]"
ComboBox:ScreenTip style.png,ComboBox,ScreenTip style,ComboBox,False,False,"[740,282]","[1142,315]"
Button:Open.png,Button,Open,Button,False,False,"[1117,283]","[1141,314]"
Text:Personalize your copy of Microsoft Office.png,Text,Personalize your copy of Microsoft Office,Text,False,False,"[584,335]","[1544,372]"
Group:Personalize your copy of Microsoft Office.png,Group,Personalize your copy of Microsoft Office,Group,False,False,"[584,386]","[1544,567]"
Text:User name.png,Text,User name,Text,False,False,"[603,389]","[693,414]"
Edit:User name.png,Edit,User name,Edit Box,False,False,"[770,386]","[1104,418]"
Text:Initials.png,Text,Initials,Text,False,False,"[603,426]","[659,451]"
Edit:Initials.png,Edit,Initials,Edit Box,False,False,"[770,423]","[859,455]"
CheckBox:Always use these values regardless of sign in to Office..png,CheckBox,Always use these values regardless of sign in to Office.,CheckBox,False,False,"[603,460]","[1066,491]"
Group:.png,Group,,Group,False,False,"[603,496]","[1544,529]"
Text:Office Background.png,Text,Office Background,Text,False,False,"[603,500]","[756,525]"
ComboBox:Office Background.png,ComboBox,Office Background,ComboBox,False,False,"[770,496]","[958,529]"
Button:Open.png,Button,Open,Button,False,False,"[933,497]","[957,528]"
Group:.png,Group,,Group,False,False,"[603,534]","[1544,567]"
Text:Office Theme.png,Text,Office Theme,Text,False,False,"[603,538]","[714,563]"
ComboBox:Office Theme.png,ComboBox,Office Theme,ComboBox,False,False,"[770,534]","[961,567]"
Button:Open.png,Button,Open,Button,False,False,"[936,535]","[960,566]"
CheckBox:Disable dark mode.png,CheckBox,Disable dark mode,CheckBox,False,False,"[975,535]","[1157,566]"
Text:Privacy Settings.png,Text,Privacy Settings,Text,False,False,"[584,587]","[1544,624]"
Group:Privacy Settings.png,Group,Privacy Settings,Group,False,False,"[584,638]","[1544,675]"
Button:Privacy Settings....png,Button,Privacy Settings...,Button,False,False,"[603,638]","[765,675]"
Text:LinkedIn Features.png,Text,LinkedIn Features,Text,False,False,"[584,700]","[1544,737]"
Group:LinkedIn Features.png,Group,LinkedIn Features,Group,False,False,"[584,751]","[1544,844]"
Text:Use LinkedIn features in Office to stay connected with your professional network and keep up to date in your industry..png,Text,Use LinkedIn features in Office to stay connected with your professional network and keep up to date in your industry.,Text,False,False,"[603,751]","[1539,776]"
CheckBox:Enable LinkedIn features in my Office applications.png,CheckBox,Enable LinkedIn features in my Office applications,CheckBox,False,False,"[603,781]","[1027,812]"
HyperLink:About LinkedIn Features.png,HyperLink,About LinkedIn Features,Hyperlink,False,False,"[603,817]","[799,844]"
HyperLink:Manage LinkedIn account associations.png,HyperLink,Manage LinkedIn account associations,Hyperlink,False,False,"[813,817]","[1120,844]"
Text:Start up options.png,Text,Start up options,Text,False,False,"[584,864]","[1544,901]"
Group:Start up options.png,Group,Start up options,Group,False,False,"[584,915]","[1544,1060]"
Text:Choose the extensions you want Word to open by default: .png,Text,Choose the extensions you want Word to open by default: ,Text,False,False,"[603,921]","[1073,946]"
Button:Default Programs....png,Button,Default Programs...,Button,False,False,"[1087,915]","[1264,952]"
CheckBox:Tell me if Microsoft Word isn't the default program for viewing and editing documents..png,CheckBox,Tell me if Microsoft Word isn't the default program for viewing and editing documents.,CheckBox,False,False,"[603,957]","[1325,988]"
CheckBox:Open e-mail attachments and other uneditable files in reading view.png,CheckBox,Open e-mail attachments and other uneditable files in reading view,CheckBox,False,False,"[603,993]","[1165,1024]"
CheckBox:Show the Start screen when this application starts.png,CheckBox,Show the Start screen when this application starts,CheckBox,False,False,"[603,1029]","[1026,1060]"
Text:Co-authoring options.png,Text,Co-authoring options,Text,False,False,"[584,1080]","[1544,1117]"
Group:Co-authoring options.png,Group,Co-authoring options,Group,False,False,"[584,1131]","[1544,1162]"
CheckBox:Allow co-authoring on files with macros.png,CheckBox,Allow co-authoring on files with macros,CheckBox,False,False,"[603,1131]","[950,1162]"
Group:.png,Group,,Group,True,False,"[584,1172]","[1544,1203]"
Group:Real-time collaboration options.png,Group,Real-time collaboration options,Group,True,False,"[603,1172]","[1544,1203]"
Group:.png,Group,,Group,True,False,"[603,1172]","[1544,1203]"
CheckBox:Show names on presence flags.png,CheckBox,Show names on presence flags,CheckBox,True,False,"[603,1172]","[880,1203]"
ScrollBar:.png,ScrollBar,,ScrollBar,False,False,"[1563,255]","[1589,1162]"
Button:Line up.png,Button,Line up,Button,False,False,"[1563,255]","[1589,281]"
Button:Page up.png,Button,Page up,Button,False,False,"[1563,281]","[1589,526]"
Thumb:Position.png,Thumb,Position,Thumb,False,False,"[1563,526]","[1589,1095]"
Button:Page down.png,Button,Page down,Button,False,False,"[1563,1095]","[1589,1136]"
Button:Line down.png,Button,Line down,Button,False,False,"[1563,1136]","[1589,1162]"
Button:OK.png,Button,OK,Button,False,False,"[1350,1168]","[1463,1205]"
Button:Cancel.png,Button,Cancel,Button,False,False,"[1477,1168]","[1590,1205]"
Thumb:Size box.png,Thumb,Size box,Thumb,False,False,"[1580,1193]","[1599,1216]"
TitleBar:.png,TitleBar,,title bar,False,False,"[352,209]","[1590,243]"
Button:Context help.png,Button,Context help,button,False,False,"[1523,208]","[1558,243]"
Button:Close.png,Button,Close,button,False,False,"[1556,208]","[1591,243]"
Pane:DropShadowTop.png,Pane,DropShadowTop,pane,False,True,"[11,490]","[1931,499]"
Pane:.png,Pane,,pane,False,True,"[536,490]","[1931,1185]"
Pane:MsoDockLeft.png,Pane,MsoDockLeft,pane,False,True,"[11,490]","[536,1185]"
ToolBar:.png,ToolBar,,tool bar,False,True,"[11,490]","[536,1185]"
Pane:Navigation.png,Pane,Navigation,pane,False,True,"[19,545]","[528,1178]"
Pane:.png,Pane,,pane,False,True,"[19,545]","[528,1178]"
Pane:.png,Pane,,Pane,False,True,"[19,545]","[528,1178]"
Custom:Navigation.png,Custom,Navigation,Custom Control,False,True,"[19,545]","[528,1178]"
Edit:Search document.png,Edit,Search document,Edit Box,False,True,"[29,568]","[457,599]"
SplitButton:.png,SplitButton,,SplitButton,False,True,"[457,567]","[511,601]"
Button:.png,Button,,Button,False,True,"[457,567]","[489,601]"
Image:.png,Image,,Image,False,True,"[461,572]","[485,596]"
MenuItem:More Options.png,MenuItem,More Options,Menu Item,False,True,"[489,567]","[511,601]"
Tab:.png,Tab,,Pane,False,True,"[28,619]","[519,664]"
TabItem:Headings.png,TabItem,Headings,Tab Item,False,False,"[28,619]","[125,664]"
TabItem:Pages.png,TabItem,Pages,Tab Item,False,False,"[125,619]","[211,664]"
TabItem:Results.png,TabItem,Results,Tab Item,False,False,"[211,619]","[293,664]"
MenuItem:Task Pane Options.png,MenuItem,Task Pane Options,menu item,False,True,"[419,497]","[467,545]"
Pane:MsoDockTop.png,Pane,MsoDockTop,pane,False,True,"[11,198]","[1931,490]"
ToolBar:.png,ToolBar,,tool bar,False,True,"[11,198]","[1931,490]"
Pane:Ribbon.png,Pane,Ribbon,pane,False,True,"[11,198]","[1931,490]"
Pane:.png,Pane,,pane,False,True,"[11,198]","[1931,490]"
Pane:.png,Pane,,Pane,False,True,"[11,198]","[1931,490]"
Pane:Ribbon.png,Pane,Ribbon,Pane,False,True,"[11,198]","[1931,490]"
TitleBar:Word.png,TitleBar,Word,Title Bar,False,True,"[32,198]","[724,249]"
MenuItem:Type to search and use the up and down arrows keys to navigate.png,MenuItem,Type to search and use the up and down arrows keys to navigate,Menu Item,False,True,"[724,206]","[1242,241]"
Edit:Microsoft search.png,Edit,Microsoft search,Edit Box,False,True,"[776,210]","[1241,238]"
MenuItem:Marko Savic.png,MenuItem,Marko Savic,Menu Item,False,True,"[1468,198]","[1655,249]"
MenuItem:Ribbon Display Options.png,MenuItem,Ribbon Display Options,Menu Item,False,False,"[1655,198]","[1724,249]"
Button:Minimize.png,Button,Minimize,Button,False,False,"[1724,198]","[1793,249]"
Button:Restore Down.png,Button,Restore Down,Button,False,False,"[1793,198]","[1862,249]"
Button:Close.png,Button,Close,Button,False,True,"[1862,198]","[1931,249]"
Button:File Tab.png,Button,File Tab,Button,False,False,"[11,249]","[92,294]"
Tab:Ribbon Tabs.png,Tab,Ribbon Tabs,Pane,False,True,"[93,249]","[1913,294]"
TabItem:Home.png,TabItem,Home,Tab Item,False,False,"[93,253]","[187,291]"
TabItem:Insert.png,TabItem,Insert,Tab Item,False,False,"[188,253]","[279,291]"
TabItem:Design.png,TabItem,Design,Tab Item,False,True,"[280,253]","[381,291]"
