filename,tag,name,type,offscreen,filtered_out,topleft,bottomright
Window:Calculator.png,Window,Calculator,window,False,False,"[69,50]","[551,850]"
Window:Pop-upHost.png,Window,Pop-upHost,window,False,False,"[70,192]","[302,444]"
Window:Pop-up.png,Window,Pop-up,window,False,False,"[70,0]","[1990,1020]"
Button:Close.png,Button,Close,button,False,True,"[70,0]","[1990,1020]"
ComboBox:Input unit.png,ComboBox,Input unit,combo box,False,True,"[70,243]","[224,291]"
ListItem:Watts.png,ListItem,Watts,list item,False,True,"[72,194]","[300,243]"
Text:Watts.png,Text,Watts,text,False,True,"[89,202]","[282,230]"
ListItem:Kilowatts.png,ListItem,Kilowatts,list item,False,True,"[72,243]","[300,292]"
Text:Kilowatts.png,Text,Kilowatts,text,False,True,"[89,251]","[282,279]"
ListItem:Horsepower (US).png,ListItem,Horsepower (US),list item,False,True,"[72,292]","[300,341]"
Text:Horsepower (US).png,Text,Horsepower (US),text,False,True,"[89,300]","[282,328]"
ListItem:Foot-pounds/minute.png,ListItem,Foot-pounds/minute,list item,False,True,"[72,341]","[300,390]"
Text:Foot-pounds/minute.png,Text,Foot-pounds/minute,text,False,True,"[89,349]","[282,377]"
ListItem:BTUs/minute.png,ListItem,BTUs/minute,list item,False,True,"[72,390]","[300,439]"
Text:BTUs/minute.png,Text,BTUs/minute,text,False,True,"[89,398]","[282,426]"
Button:Close.png,Button,Close,button,False,True,"[70,0]","[1990,1020]"
Text:Converts into 0 Horsepower (US).png,Text,Converts into 0 Horsepower (US),text,False,True,"[70,291]","[133,375]"
ComboBox:Output unit.png,ComboBox,Output unit,combo box,False,True,"[70,375]","[298,423]"
ListItem:Horsepower (US).png,ListItem,Horsepower (US),list item,False,True,"[70,375]","[250,423]"
Text:Horsepower (US).png,Text,Horsepower (US),text,False,True,"[70,375]","[250,423]"
Text:About equal to.png,Text,About equal to,text,False,True,"[88,423]","[208,447]"
Text:0 BTUs/minute.png,Text,0 BTUs/minute,text,False,True,"[88,451]","[185,478]"
Text:0 Foot-pounds/minute.png,Text,0 Foot-pounds/minute,text,False,True,"[210,451]","[310,478]"
Group:Display controls.png,Group,Display controls,group,False,True,"[234,497]","[544,564]"
Button:Clear entry.png,Button,Clear entry,button,False,True,"[234,497]","[387,564]"
Button:Backspace.png,Button,Backspace,button,False,True,"[390,497]","[544,564]"
Group:Number pad.png,Group,Number pad,group,False,True,"[77,567]","[544,844]"
Button:Zero.png,Button,Zero,button,False,True,"[233,777]","[387,844]"
Button:One.png,Button,One,button,False,True,"[77,707]","[231,774]"
Button:Two.png,Button,Two,button,False,True,"[233,707]","[387,774]"
