filename,tag,name,type,offscreen,filtered_out,topleft,bottomright
Window:Calculator.png,Window,Calculator,window,False,False,"[69,148]","[551,948]"
Window:Pop-upHost.png,Window,Pop-upHost,window,False,False,"[70,324]","[251,870]"
Window:Pop-up.png,Window,Pop-up,window,False,False,"[70,0]","[1990,1019]"
Button:Close.png,Button,Close,button,False,True,"[70,0]","[1990,1019]"
ComboBox:Output unit.png,ComboBox,Output unit,combo box,False,True,"[70,473]","[251,521]"
ListItem:Nanometres.png,ListItem,Nanometres,list item,False,True,"[72,326]","[249,374]"
Text:Nanometres.png,Text,Nanometres,text,False,True,"[89,334]","[232,362]"
ListItem:Microns.png,ListItem,Microns,list item,False,True,"[72,374]","[249,423]"
Text:Microns.png,Text,Microns,text,False,True,"[89,383]","[232,411]"
ListItem:Millimetres.png,ListItem,Millimetres,list item,False,True,"[72,424]","[249,473]"
Text:Millimetres.png,Text,Millimetres,text,False,True,"[89,432]","[232,460]"
ListItem:Centimetres.png,ListItem,Centimetres,list item,False,True,"[72,473]","[249,522]"
Text:Centimetres.png,Text,Centimetres,text,False,True,"[89,481]","[232,509]"
ListItem:Metres.png,ListItem,Metres,list item,False,True,"[72,522]","[249,571]"
Text:Metres.png,Text,Metres,text,False,True,"[89,530]","[232,558]"
ListItem:Kilometres.png,ListItem,Kilometres,list item,False,True,"[72,570]","[249,619]"
Text:Kilometres.png,Text,Kilometres,text,False,True,"[89,579]","[232,606]"
ListItem:Inches.png,ListItem,Inches,list item,False,True,"[72,620]","[249,669]"
Text:Inches.png,Text,Inches,text,False,True,"[89,627]","[232,655]"
ListItem:Feet.png,ListItem,Feet,list item,False,True,"[72,669]","[249,718]"
Text:Feet.png,Text,Feet,text,False,True,"[89,677]","[232,705]"
ListItem:Yards.png,ListItem,Yards,list item,False,True,"[72,718]","[249,767]"
Text:Yards.png,Text,Yards,text,False,True,"[89,726]","[232,754]"
ListItem:Miles.png,ListItem,Miles,list item,False,True,"[72,767]","[249,816]"
Text:Miles.png,Text,Miles,text,False,True,"[89,775]","[232,803]"
ListItem:Nautical Miles.png,ListItem,Nautical Miles,list item,False,True,"[72,816]","[249,865]"
Text:Nautical Miles.png,Text,Nautical Miles,text,False,True,"[89,824]","[232,852]"
Button:Close.png,Button,Close,button,False,True,"[70,0]","[1990,1019]"
Group:Display controls.png,Group,Display controls,group,False,True,"[234,595]","[544,662]"
Button:Clear entry.png,Button,Clear entry,button,False,True,"[234,595]","[387,662]"
Button:Backspace.png,Button,Backspace,button,False,True,"[390,595]","[544,662]"
Group:Number pad.png,Group,Number pad,group,False,True,"[77,665]","[544,942]"
Button:Zero.png,Button,Zero,button,False,True,"[233,875]","[387,942]"
Button:One.png,Button,One,button,False,True,"[77,805]","[231,872]"
Button:Two.png,Button,Two,button,False,True,"[233,805]","[387,872]"
Button:Three.png,Button,Three,button,False,True,"[390,805]","[544,872]"
Button:Four.png,Button,Four,button,False,True,"[77,735]","[231,802]"
Button:Five.png,Button,Five,button,False,True,"[233,735]","[387,802]"
Button:Six.png,Button,Six,button,False,True,"[390,735]","[544,802]"
Button:Seven.png,Button,Seven,button,False,True,"[77,665]","[231,732]"
Button:Eight.png,Button,Eight,button,False,True,"[233,665]","[387,732]"
Button:Nine.png,Button,Nine,button,False,True,"[390,665]","[544,732]"
Button:Decimal Separator.png,Button,Decimal Separator,button,False,True,"[390,875]","[544,942]"
Window:Calculator.png,Window,Calculator,,False,True,"[268,149]","[550,197]"
MenuBar:System.png,MenuBar,System,menu bar,False,True,"[0,100]","[0,100]"
MenuItem:System.png,MenuItem,System,menu item,False,True,"[0,100]","[0,100]"
Button:Minimise Calculator.png,Button,Minimise Calculator,button,False,True,"[343,149]","[412,197]"
Button:Maximise Calculator.png,Button,Maximise Calculator,button,False,True,"[412,149]","[481,197]"
Button:Close Calculator.png,Button,Close Calculator,button,False,True,"[481,149]","[550,197]"
Window:Calculator.png,Window,Calculator,window,False,True,"[70,149]","[550,947]"
Text:Calculator.png,Text,Calculator,text,False,True,"[88,161]","[167,185]"
Group:.png,Group,,group,False,True,"[70,257]","[544,942]"
ProgressBar:Not busy….png,ProgressBar,Not busy…,progress ring,True,True,"[0,100]","[0,100]"
Text:Convert from 0 Inches.png,Text,Convert from 0 Inches,text,False,True,"[70,257]","[135,341]"
ComboBox:Input unit.png,ComboBox,Input unit,combo box,False,True,"[70,341]","[197,389]"
ListItem:Inches.png,ListItem,Inches,list item,False,True,"[70,341]","[149,389]"
Text:Inches.png,Text,Inches,text,False,True,"[70,341]","[149,389]"
Text:Converts into 0 Centimetres.png,Text,Converts into 0 Centimetres,text,False,True,"[70,389]","[133,473]"
ComboBox:Output unit.png,ComboBox,Output unit,combo box,False,True,"[70,473]","[251,521]"
ListItem:Nanometres.png,ListItem,Nanometres,list item,False,True,"[72,326]","[249,374]"
Text:Nanometres.png,Text,Nanometres,text,False,True,"[89,334]","[232,362]"
ListItem:Microns.png,ListItem,Microns,list item,False,True,"[72,374]","[249,423]"
Text:Microns.png,Text,Microns,text,False,True,"[89,383]","[232,411]"
ListItem:Millimetres.png,ListItem,Millimetres,list item,False,True,"[72,424]","[249,473]"
Text:Millimetres.png,Text,Millimetres,text,False,True,"[89,432]","[232,460]"
ListItem:Centimetres.png,ListItem,Centimetres,list item,False,True,"[72,473]","[249,522]"
Text:Centimetres.png,Text,Centimetres,text,False,True,"[89,481]","[232,509]"
ListItem:Metres.png,ListItem,Metres,list item,False,True,"[72,522]","[249,571]"
Text:Metres.png,Text,Metres,text,False,True,"[89,530]","[232,558]"
ListItem:Kilometres.png,ListItem,Kilometres,list item,False,True,"[72,570]","[249,619]"
Text:Kilometres.png,Text,Kilometres,text,False,True,"[89,579]","[232,606]"
ListItem:Inches.png,ListItem,Inches,list item,False,True,"[72,620]","[249,669]"
Text:Inches.png,Text,Inches,text,False,True,"[89,627]","[232,655]"
ListItem:Feet.png,ListItem,Feet,list item,False,True,"[72,669]","[249,718]"
Text:Feet.png,Text,Feet,text,False,True,"[89,677]","[232,705]"
ListItem:Yards.png,ListItem,Yards,list item,False,True,"[72,718]","[249,767]"
Text:Yards.png,Text,Yards,text,False,True,"[89,726]","[232,754]"
ListItem:Miles.png,ListItem,Miles,list item,False,True,"[72,767]","[249,816]"
Text:Miles.png,Text,Miles,text,False,True,"[89,775]","[232,803]"
ListItem:Nautical Miles.png,ListItem,Nautical Miles,list item,False,True,"[72,816]","[249,865]"
Text:Nautical Miles.png,Text,Nautical Miles,text,False,True,"[89,824]","[232,852]"
Button:Close.png,Button,Close,button,False,True,"[70,0]","[1990,1019]"
Group:Display controls.png,Group,Display controls,group,False,True,"[234,595]","[544,662]"
Button:Clear entry.png,Button,Clear entry,button,False,True,"[234,595]","[387,662]"
Button:Backspace.png,Button,Backspace,button,False,True,"[390,595]","[544,662]"
Group:Number pad.png,Group,Number pad,group,False,True,"[77,665]","[544,942]"
Button:Zero.png,Button,Zero,button,False,True,"[233,875]","[387,942]"
Button:One.png,Button,One,button,False,True,"[77,805]","[231,872]"
Button:Two.png,Button,Two,button,False,True,"[233,805]","[387,872]"
Button:Three.png,Button,Three,button,False,True,"[390,805]","[544,872]"
Button:Four.png,Button,Four,button,False,True,"[77,735]","[231,802]"
Button:Five.png,Button,Five,button,False,True,"[233,735]","[387,802]"
Button:Six.png,Button,Six,button,False,True,"[390,735]","[544,802]"
Button:Seven.png,Button,Seven,button,False,True,"[77,665]","[231,732]"
Button:Eight.png,Button,Eight,button,False,True,"[233,665]","[387,732]"
Button:Nine.png,Button,Nine,button,False,True,"[390,665]","[544,732]"
Button:Decimal Separator.png,Button,Decimal Separator,button,False,True,"[390,875]","[544,942]"
Text:Length Converter mode.png,Text,Length Converter mode,text,False,True,"[142,205]","[237,245]"
Custom:.png,Custom,,custom,False,True,"[70,197]","[550,947]"
Button:Open Navigation.png,Button,Open Navigation,button,False,True,"[70,197]","[130,257]"
Text:.png,Text,,text,True,True,"[0,100]","[0,100]"
Pane:.png,Pane,,pane,False,True,"[70,197]","[550,947]"
