filename,tag,name,type,offscreen,filtered_out,topleft,bottomright
Window:Calculator.png,Window,Calculator,window,False,False,"[1393,45]","[1875,587]"
Window:Calculator.png,Window,Calculator,,False,False,"[1730,46]","[1874,94]"
MenuBar:System.png,MenuBar,System,menu bar,False,True,"[0,0]","[0,0]"
MenuItem:System.png,MenuItem,System,menu item,False,True,"[0,0]","[0,0]"
Button:Close Calculator.png,Button,Close Calculator,button,False,True,"[1805,46]","[1874,94]"
Window:Calculator.png,Window,Calculator,window,False,False,"[1394,45]","[1874,586]"
Button:Back to full view.png,Button,Back to full view,button,False,False,"[1394,45]","[1463,93]"
Group:.png,Group,,group,False,False,"[1400,107]","[1868,579]"
Text:Display is 0.png,Text,Display is 0,text,False,False,"[1403,107]","[1865,187]"
Group:Display controls.png,Group,Display controls,group,False,False,"[1400,202]","[1750,275]"
Button:Clear entry.png,Button,Clear entry,button,False,False,"[1400,202]","[1514,275]"
Button:Clear.png,Button,Clear,button,False,False,"[1518,202]","[1632,275]"
Button:Backspace.png,Button,Backspace,button,False,False,"[1636,202]","[1750,275]"
Group:Standard operators.png,Group,Standard operators,group,False,False,"[1753,202]","[1867,579]"
Button:Divide by.png,Button,Divide by,button,False,False,"[1753,202]","[1867,275]"
Button:Multiply by.png,Button,Multiply by,button,False,False,"[1753,278]","[1867,351]"
Button:Minus.png,Button,Minus,button,False,False,"[1753,354]","[1867,427]"
Button:Plus.png,Button,Plus,button,False,False,"[1753,430]","[1867,503]"
Button:Equals.png,Button,Equals,button,False,False,"[1753,506]","[1867,579]"
Group:Number pad.png,Group,Number pad,group,False,False,"[1400,278]","[1750,579]"
Button:Zero.png,Button,Zero,button,False,False,"[1518,506]","[1632,578]"
Button:One.png,Button,One,button,False,False,"[1400,430]","[1514,503]"
Button:Two.png,Button,Two,button,False,False,"[1518,430]","[1632,503]"
Button:Three.png,Button,Three,button,False,False,"[1636,430]","[1750,503]"
Button:Four.png,Button,Four,button,False,False,"[1400,354]","[1514,427]"
Button:Five.png,Button,Five,button,False,False,"[1518,354]","[1632,427]"
Button:Six.png,Button,Six,button,False,False,"[1636,354]","[1750,427]"
Button:Seven.png,Button,Seven,button,False,False,"[1400,278]","[1514,351]"
Button:Eight.png,Button,Eight,button,False,False,"[1518,278]","[1632,351]"
Button:Nine.png,Button,Nine,button,False,False,"[1636,278]","[1750,351]"
Button:Decimal Separator.png,Button,Decimal Separator,button,False,False,"[1636,506]","[1750,578]"
Button:Positive Negative.png,Button,Positive Negative,button,False,False,"[1400,506]","[1514,579]"
Custom:.png,Custom,,custom,False,True,"[1394,93]","[1874,586]"
Pane:.png,Pane,,pane,False,True,"[1394,94]","[1874,586]"
