filename,tag,name,type,offscreen,filtered_out,topleft,bottomright
Window-Calculator.png,Window,Calculator,window,False,False,"[69,48]","[551,848]"
Window-Calculator.png,Window,Calculator,,False,False,"[268,49]","[550,97]"
MenuBar-System.png,MenuBar,System,menu bar,False,True,"[0,0]","[0,0]"
MenuItem-System.png,MenuItem,System,menu item,False,True,"[0,0]","[0,0]"
Button-Minimise Calculator.png,Button,Minimise Calculator,button,False,False,"[343,49]","[412,97]"
Button-Maximise Calculator.png,Button,Maximise Calculator,button,False,False,"[412,49]","[481,97]"
Button-Close Calculator.png,Button,Close Calculator,button,False,False,"[481,49]","[550,97]"
Window-Calculator.png,Window,Calculator,window,False,True,"[70,49]","[550,847]"
Window-Pop-up.png,Window,Pop-up,window,False,True,"[70,49]","[550,97]"
Text-Calculator.png,Text,Calculator,text,False,False,"[88,61]","[167,85]"
Group-.png,Group,,group,False,True,"[70,157]","[544,841]"
ProgressBar-Not busy….png,ProgressBar,Not busy…,progress ring,True,True,"[0,0]","[0,0]"
Text-Convert from 0 Turkey Lira.png,Text,Convert from 0 Turkey Lira,text,False,False,"[70,157]","[135,241]"
ComboBox-Input unit.png,ComboBox,Input unit,combo box,False,False,"[70,241]","[253,289]"
ListItem-Turkey Lira.png,ListItem,Turkey Lira,list item,False,False,"[70,241]","[205,289]"
Text-Turkey Lira.png,Text,Turkey Lira,text,False,False,"[70,241]","[205,289]"
Text-Converts into 0 Guatemala Quetzal.png,Text,Converts into 0 Guatemala Quetzal,text,False,False,"[70,289]","[133,373]"
ComboBox-Output unit.png,ComboBox,Output unit,combo box,False,False,"[70,373]","[332,421]"
ListItem-Guatemala Quetzal.png,ListItem,Guatemala Quetzal,list item,False,False,"[70,373]","[284,421]"
Text-Guatemala Quetzal.png,Text,Guatemala Quetzal,text,False,False,"[70,373]","[284,421]"
"Text-1 Turkey Lira = 0,9081 Guatemala Quetzal.png",Text,"1 Turkey Lira = 0,9081 Guatemala Quetzal",text,False,False,"[88,421]","[292,445]"
Text-Updated ‎29‎/‎07‎/‎2021 ‎9‎.‎52.png,Text,Updated ‎29‎/‎07‎/‎2021 ‎9‎.‎52,text,False,False,"[88,445]","[292,469]"
HyperLink-Update rates.png,HyperLink,Update rates,link,False,False,"[88,469]","[207,516]"
Text-.png,Text,,text,True,True,"[0,0]","[0,0]"
Group-Display controls.png,Group,Display controls,group,False,False,"[234,518]","[544,579]"
Button-Clear entry.png,Button,Clear entry,button,False,False,"[234,518]","[387,579]"
Button-Backspace.png,Button,Backspace,button,False,False,"[390,518]","[544,579]"
Group-Number pad.png,Group,Number pad,group,False,True,"[77,583]","[544,841]"
Button-Zero.png,Button,Zero,button,False,False,"[233,779]","[387,841]"
Button-One.png,Button,One,button,False,False,"[77,714]","[231,777]"
Button-Two.png,Button,Two,button,False,False,"[233,714]","[387,777]"
Button-Three.png,Button,Three,button,False,False,"[390,714]","[544,777]"
Button-Four.png,Button,Four,button,False,False,"[77,649]","[231,711]"
Button-Five.png,Button,Five,button,False,False,"[233,649]","[387,711]"
Button-Six.png,Button,Six,button,False,False,"[390,649]","[544,711]"
Button-Seven.png,Button,Seven,button,False,False,"[77,583]","[231,646]"
Button-Eight.png,Button,Eight,button,False,False,"[233,583]","[387,646]"
Button-Nine.png,Button,Nine,button,False,False,"[390,583]","[544,646]"
Button-Decimal Separator.png,Button,Decimal Separator,button,False,False,"[390,779]","[544,841]"
Text-Currency Converter mode.png,Text,Currency Converter mode,text,False,False,"[142,105]","[262,145]"
Custom-.png,Custom,,custom,False,True,"[70,97]","[550,847]"
Button-Close Navigation.png,Button,Close Navigation,button,False,False,"[70,97]","[130,157]"
Text-.png,Text,,text,True,True,"[0,0]","[0,0]"
Window-.png,Window,,window,False,True,"[70,97]","[454,847]"
Pane-.png,Pane,,pane,False,True,"[70,169]","[454,745]"
Group-.png,Group,,group,False,True,"[70,185]","[454,745]"
