filename,tag,name,type,offscreen,filtered_out,topleft,bottomright
Window:Word.png,Window,Word,window,False,False,"[7,11]","[1447,747]"
Pane:.png,Pane,,pane,False,True,"[9,13]","[1445,745]"
Pane:.png,Pane,,Pane,False,True,"[9,13]","[1445,745]"
Pane:.png,Pane,,Pane,False,False,"[9,68]","[219,745]"
List:File.png,List,File,List,False,False,"[9,68]","[219,745]"
ListItem:Home.png,ListItem,Home,List Item,False,False,"[9,136]","[219,197]"
ListItem:New.png,ListItem,New,List Item,False,False,"[9,197]","[219,258]"
ListItem:Open.png,ListItem,Open,List Item,False,False,"[9,258]","[219,319]"
ListItem:Account.png,ListItem,Account,List Item,False,False,"[9,538]","[219,599]"
ListItem:Feedback.png,ListItem,Feedback,List Item,False,False,"[9,599]","[219,660]"
ListItem:Options.png,ListItem,Options,List Item,False,False,"[9,660]","[219,721]"
TitleBar:Word.png,TitleBar,Word,Title Bar,False,True,"[219,13]","[886,64]"
MenuItem:Marko Savic.png,MenuItem,Marko Savic,Menu Item,False,True,"[886,13]","[1073,60]"
Image:Marko Savic.png,Image,Marko Savic,Image,False,True,"[1019,18]","[1055,54]"
Button:Help.png,Button,Help,Button,False,True,"[1169,13]","[1238,60]"
Button:Minimize.png,Button,Minimize,Button,False,True,"[1238,13]","[1307,60]"
Button:Maximize.png,Button,Maximize,Button,False,True,"[1307,13]","[1376,60]"
Button:Close.png,Button,Close,Button,False,True,"[1376,13]","[1445,60]"
Pane:Backstage view.png,Pane,Backstage view,Pane,False,False,"[219,69]","[1445,745]"
Group:Feedback.png,Group,Feedback,Group,False,False,"[219,69]","[1445,745]"
Text:Feedback.png,Text,Feedback,Text,False,False,"[279,69]","[521,174]"
Group:I Like Something.png,Group,I Like Something,Group,False,False,"[279,174]","[1399,309]"
Button:Send a Smile.png,Button,Send a Smile,Button,False,False,"[286,174]","[415,301]"
Text:I Like Something.png,Text,I Like Something,Text,False,False,"[440,174]","[639,212]"
Text:It's nice to know when we've made a positive change..png,Text,It's nice to know when we've made a positive change.,Text,False,False,"[440,216]","[864,241]"
Group:I Don't Like Something.png,Group,I Don't Like Something,Group,False,False,"[279,324]","[1399,459]"
Button:Send a Frown.png,Button,Send a Frown,Button,False,False,"[286,324]","[415,451]"
Text:I Don't Like Something.png,Text,I Don't Like Something,Text,False,False,"[440,324]","[711,362]"
Text:If something's not right we'd like to know so we can fix it..png,Text,If something's not right we'd like to know so we can fix it.,Text,False,False,"[440,366]","[897,391]"
Group:I Have a Suggestion.png,Group,I Have a Suggestion,Group,False,False,"[279,474]","[1399,609]"
Button:Send a Suggestion.png,Button,Send a Suggestion,Button,False,False,"[286,474]","[415,601]"
Text:I Have a Suggestion.png,Text,I Have a Suggestion,Text,False,False,"[440,474]","[679,512]"
Text:Do you have an idea for a new feature or an improvement?.png,Text,Do you have an idea for a new feature or an improvement?,Text,False,False,"[440,516]","[910,541]"
Pane:.png,Pane,,pane,False,True,"[534,162]","[1445,712]"
TitleBar:.png,TitleBar,,title bar,False,False,"[51,22]","[1436,56]"
MenuBar:System.png,MenuBar,System,menu bar,False,False,"[0,0]","[22,22]"
MenuItem:System.png,MenuItem,System,menu item,False,False,"[0,0]","[22,22]"
Button:Minimise.png,Button,Minimise,button,False,False,"[1336,21]","[1371,56]"
Button:Maximise.png,Button,Maximise,button,False,False,"[1369,21]","[1404,56]"
Button:Close.png,Button,Close,button,False,False,"[1402,21]","[1437,56]"
