filename,tag,name,type,offscreen,filtered_out,topleft,bottomright
Window:Calculator.png,Window,Calculator,window,False,False,"[69,48]","[821,848]"
Window:Calculator.png,Window,Calculator,,False,False,"[538,49]","[820,97]"
MenuBar:System.png,MenuBar,System,menu bar,False,True,"[0,0]","[0,0]"
MenuItem:System.png,MenuItem,System,menu item,False,True,"[0,0]","[0,0]"
Button:Minimise Calculator.png,Button,Minimise Calculator,button,False,True,"[613,49]","[682,97]"
Button:Maximise Calculator.png,Button,Maximise Calculator,button,False,True,"[682,49]","[751,97]"
Button:Close Calculator.png,Button,Close Calculator,button,False,True,"[751,49]","[820,97]"
Window:Calculator.png,Window,Calculator,window,False,False,"[70,49]","[820,847]"
Text:Calculator.png,Text,Calculator,text,False,False,"[88,61]","[167,85]"
Group:.png,Group,,group,False,False,"[142,157]","[815,842]"
ProgressBar:Not busy….png,ProgressBar,Not busy…,progress ring,True,True,"[0,0]","[0,0]"
Text:Convert from 0 Kilowatts.png,Text,Convert from 0 Kilowatts,text,False,False,"[142,157]","[207,354]"
ComboBox:Input unit.png,ComboBox,Input unit,combo box,False,False,"[142,354]","[295,402]"
ListItem:Kilowatts.png,ListItem,Kilowatts,list item,False,False,"[142,354]","[248,402]"
Text:Kilowatts.png,Text,Kilowatts,text,False,False,"[142,354]","[248,402]"
Text:Converts into 0 Horsepower (US).png,Text,Converts into 0 Horsepower (US),text,False,False,"[142,452]","[205,649]"
ComboBox:Output unit.png,ComboBox,Output unit,combo box,False,False,"[142,650]","[370,698]"
ListItem:Horsepower (US).png,ListItem,Horsepower (US),list item,False,False,"[142,650]","[322,698]"
Text:Horsepower (US).png,Text,Horsepower (US),text,False,False,"[142,650]","[322,698]"
Text:About equal to.png,Text,About equal to,text,False,False,"[160,749]","[280,773]"
Text:0 BTUs/minute.png,Text,0 BTUs/minute,text,False,False,"[160,777]","[258,805]"
Text:0 Foot-pounds/minute.png,Text,0 Foot-pounds/minute,text,False,False,"[282,777]","[382,805]"
Group:Display controls.png,Group,Display controls,group,False,False,"[574,158]","[815,292]"
Button:Clear entry.png,Button,Clear entry,button,False,False,"[574,158]","[693,292]"
Button:Backspace.png,Button,Backspace,button,False,False,"[696,158]","[815,292]"
Group:Number pad.png,Group,Number pad,group,False,False,"[452,296]","[815,842]"
Button:Zero.png,Button,Zero,button,False,False,"[574,707]","[693,842]"
Button:One.png,Button,One,button,False,False,"[452,570]","[571,704]"
Button:Two.png,Button,Two,button,False,False,"[574,570]","[693,704]"
Button:Three.png,Button,Three,button,False,False,"[696,570]","[815,704]"
Button:Four.png,Button,Four,button,False,False,"[452,433]","[571,567]"
Button:Five.png,Button,Five,button,False,False,"[574,433]","[693,567]"
Button:Six.png,Button,Six,button,False,False,"[696,433]","[815,567]"
Button:Seven.png,Button,Seven,button,False,False,"[452,296]","[571,430]"
Button:Eight.png,Button,Eight,button,False,False,"[574,296]","[693,430]"
Button:Nine.png,Button,Nine,button,False,False,"[696,296]","[815,430]"
Button:Decimal Separator.png,Button,Decimal Separator,button,False,False,"[696,707]","[815,842]"
Button:Positive Negative.png,Button,Positive Negative,button,False,False,"[452,708]","[571,842]"
Text:Power Converter mode.png,Text,Power Converter mode,text,False,False,"[142,105]","[227,145]"
Custom:.png,Custom,,custom,False,True,"[70,97]","[820,847]"
Button:Open Navigation.png,Button,Open Navigation,button,False,False,"[70,97]","[130,157]"
Text:.png,Text,,text,True,True,"[0,0]","[0,0]"
Pane:.png,Pane,,pane,False,True,"[70,97]","[820,847]"
