filename,tag,name,type,offscreen,filtered_out,topleft,bottomright
Window:Document1 - Word.png,Window,Document1 - Word,window,False,False,"[0,0]","[1942,1042]"
Pane:DropShadowTop.png,Pane,DropShadowTop,pane,False,True,"[11,58]","[1931,67]"
Pane:MsoDockRight.png,Pane,MsoDockRight,pane,False,False,"[1406,58]","[1931,998]"
ToolBar:.png,ToolBar,,tool bar,False,False,"[1406,58]","[1931,998]"
Pane:Translator.png,Pane,Translator,pane,False,False,"[1414,113]","[1923,991]"
Pane:.png,Pane,,pane,False,False,"[1414,113]","[1923,991]"
Pane:.png,Pane,,Pane,False,False,"[1414,113]","[1923,991]"
Custom:Translator.png,Custom,Translator,Custom Control,False,False,"[1414,113]","[1923,991]"
Custom:.png,Custom,,Custom Control,False,False,"[1424,125]","[1913,979]"
Pane:.png,Pane,,pane,False,False,"[1424,125]","[1913,979]"
Pane:.png,Pane,,pane,False,False,"[1424,125]","[1913,979]"
Pane:.png,Pane,,pane,False,False,"[1424,125]","[1913,979]"
Pane:.png,Pane,,pane,False,False,"[1424,125]","[1913,979]"
Pane:.png,Pane,,pane,False,False,"[1424,125]","[1913,979]"
Pane:.png,Pane,,pane,False,False,"[1424,125]","[1913,979]"
Pane:.png,Pane,,pane,False,False,"[1424,125]","[1913,979]"
Pane:https://ogma.osi.office.net/TradukoApi/UI/index.html?_host_Info=Word$Win32$16.01$en-US$$$$16.png,Pane,https://ogma.osi.office.net/TradukoApi/UI/index.html?_host_Info=Word$Win32$16.01$en-US$$$$16,pane,False,False,"[1424,125]","[1913,979]"
Pane:Microsoft Office Translator.png,Pane,Microsoft Office Translator,pane,False,False,"[1424,125]","[1913,979]"
Group:.png,Group,,group,False,False,"[1424,185]","[1913,186]"
Group:.png,Group,,group,True,True,"[11,11]","[11,11]"
"Group:Selection

 Document.png",Group,"Selection

 Document",group,False,False,"[1424,110]","[1913,185]"
"Tab:Selection

 Document.png",Tab,"Selection

 Document",tab,False,True,"[1424,110]","[1913,185]"
TabItem:Selection.png,TabItem,Selection,tab item,False,False,"[1424,110]","[1538,170]"
TabItem:Document.png,TabItem,Document,tab item,False,False,"[1550,110]","[1677,170]"
Pane:Selection.png,Pane,Selection,tab panel,False,False,"[1424,185]","[1913,979]"
Text:From.png,Text,From,text,False,False,"[1452,193]","[1510,234]"
Text:From.png,Text,From,text,False,True,"[11,11]","[11,11]"
Group:Translate from language.png,Group,Translate from language,group,False,False,"[1502,193]","[1713,242]"
