filename,tag,name,type,offscreen,filtered_out,topleft,bottomright
Window:Document1 - Word.png,Window,Document1 - Word,window,False,False,"[0,0]","[1942,1042]"
Pane:DropShadowTop.png,Pane,DropShadowTop,pane,False,False,"[11,303]","[1931,312]"
Pane:.png,Pane,,pane,False,False,"[536,303]","[1931,998]"
Pane:Document1.png,Pane,Document1,pane,False,True,"[525,258]","[1942,1009]"
Document:Document1.png,Document,Document1,document,False,False,"[536,303]","[1905,998]"
Custom:Page 1.png,Custom,Page 1,page,False,False,"[625,329]","[1815,998]"
Edit:Page 1 content.png,Edit,Page 1 content,edit,False,False,"[625,473]","[1815,998]"
Pane:Vertical.png,Pane,Vertical,pane,False,False,"[1905,303]","[1931,998]"
Pane:.png,Pane,,Pane,False,False,"[1905,303]","[1931,998]"
ScrollBar:.png,ScrollBar,,ScrollBar,False,False,"[1905,303]","[1931,998]"
TitleBar:.png,TitleBar,,title bar,False,False,"[569,269]","[1931,303]"
MenuBar:System.png,MenuBar,System,menu bar,True,False,"[361,183]","[383,205]"
MenuItem:System.png,MenuItem,System,menu item,True,False,"[361,183]","[383,205]"
Button:Minimise.png,Button,Minimise,button,False,False,"[1831,268]","[1866,303]"
Button:Maximise.png,Button,Maximise,button,False,False,"[1864,268]","[1899,303]"
Button:Close.png,Button,Close,button,False,False,"[1897,268]","[1932,303]"
Pane:MsoDockLeft.png,Pane,MsoDockLeft,pane,False,False,"[11,303]","[536,998]"
ToolBar:.png,ToolBar,,tool bar,False,False,"[11,303]","[536,998]"
Pane:Navigation.png,Pane,Navigation,pane,False,False,"[19,358]","[528,991]"
Pane:.png,Pane,,pane,False,False,"[19,358]","[528,991]"
Pane:.png,Pane,,Pane,False,False,"[19,358]","[528,991]"
Custom:Navigation.png,Custom,Navigation,Custom Control,False,False,"[19,358]","[528,991]"
Edit:Search document.png,Edit,Search document,Edit Box,False,False,"[29,381]","[458,412]"
SplitButton:Search.png,SplitButton,Search,SplitButton,False,False,"[458,380]","[511,414]"
Button:Search.png,Button,Search,Button,False,False,"[458,380]","[489,414]"
Image:.png,Image,,Image,False,False,"[462,385]","[485,408]"
MenuItem:More Options.png,MenuItem,More Options,Menu Item,False,False,"[489,380]","[511,414]"
Tab:.png,Tab,,Pane,False,False,"[28,432]","[519,477]"
TabItem:Headings.png,TabItem,Headings,Tab Item,False,False,"[28,432]","[125,477]"
TabItem:Pages.png,TabItem,Pages,Tab Item,False,False,"[125,432]","[211,477]"
TabItem:Results.png,TabItem,Results,Tab Item,False,False,"[211,432]","[293,477]"
"Text:Create an interactive outline of your document.

It’s a great way to keep track of where you are or quickly move your content around. 

To get started, go to the Home tab and apply Heading styles to the headings in your document..png",Text,"Create an interactive outline of your document.

It’s a great way to keep track of where you are or quickly move your content around. 

To get started, go to the Home tab and apply Heading styles to the headings in your document.",Text,False,False,"[28,482]","[512,710]"
MenuItem:Task Pane Options.png,MenuItem,Task Pane Options,menu item,False,False,"[419,310]","[467,358]"
Pane:MsoDockTop.png,Pane,MsoDockTop,pane,False,True,"[11,11]","[1931,303]"
ToolBar:.png,ToolBar,,tool bar,False,True,"[11,11]","[1931,303]"
Pane:Ribbon.png,Pane,Ribbon,pane,False,True,"[11,11]","[1931,303]"
Pane:.png,Pane,,pane,False,True,"[11,11]","[1931,303]"
Pane:.png,Pane,,Pane,False,True,"[11,11]","[1931,303]"
Pane:Ribbon.png,Pane,Ribbon,Pane,False,True,"[11,11]","[1931,303]"
TitleBar:‪Document1‬  -  Word.png,TitleBar,‪Document1‬  -  Word,Title Bar,False,True,"[32,11]","[724,62]"
MenuItem:Type to search and use the up and down arrows keys to navigate.png,MenuItem,Type to search and use the up and down arrows keys to navigate,Menu Item,False,True,"[724,19]","[1242,54]"
Edit:Microsoft search.png,Edit,Microsoft search,Edit Box,False,True,"[776,23]","[1241,51]"
MenuItem:Marko Savic.png,MenuItem,Marko Savic,Menu Item,False,True,"[1468,11]","[1655,62]"
MenuItem:Ribbon Display Options.png,MenuItem,Ribbon Display Options,Menu Item,False,True,"[1655,11]","[1724,62]"
Button:Minimize.png,Button,Minimize,Button,False,True,"[1724,11]","[1793,62]"
Button:Restore Down.png,Button,Restore Down,Button,False,False,"[1793,11]","[1862,62]"
Button:Close.png,Button,Close,Button,False,True,"[1862,11]","[1931,62]"
Button:File Tab.png,Button,File Tab,Button,False,False,"[11,62]","[92,107]"
Tab:Ribbon Tabs.png,Tab,Ribbon Tabs,Pane,False,False,"[93,62]","[1913,107]"
TabItem:Home.png,TabItem,Home,Tab Item,False,False,"[93,66]","[187,104]"
TabItem:Insert.png,TabItem,Insert,Tab Item,False,False,"[188,66]","[279,104]"
TabItem:Design.png,TabItem,Design,Tab Item,False,False,"[280,66]","[381,104]"
TabItem:Layout.png,TabItem,Layout,Tab Item,False,False,"[382,66]","[481,104]"
TabItem:References.png,TabItem,References,Tab Item,False,False,"[482,66]","[619,104]"
TabItem:Mailings.png,TabItem,Mailings,Tab Item,False,False,"[620,66]","[734,104]"
TabItem:Review.png,TabItem,Review,Tab Item,False,False,"[735,66]","[836,104]"
TabItem:View.png,TabItem,View,Tab Item,False,False,"[837,66]","[919,104]"
TabItem:Help.png,TabItem,Help,Tab Item,False,False,"[920,66]","[1001,104]"
Button:Share.png,Button,Share,Button,False,False,"[1639,62]","[1752,107]"
Image:.png,Image,,Image,False,False,"[1663,75]","[1681,93]"
Text:Share.png,Text,Share,Text,False,False,"[1687,70]","[1740,98]"
Button:Comments.png,Button,Comments,Button,False,False,"[1752,62]","[1913,107]"
Image:.png,Image,,Image,False,False,"[1776,75]","[1794,93]"
Text:Comments.png,Text,Comments,Text,False,False,"[1800,70]","[1901,98]"
Pane:Lower Ribbon.png,Pane,Lower Ribbon,Pane,False,False,"[11,107]","[1894,251]"
Group:Layout.png,Group,Layout,Group,False,False,"[11,107]","[1894,251]"
Group:Page Setup.png,Group,Page Setup,Group,False,False,"[11,108]","[508,250]"
MenuItem:Margins.png,MenuItem,Margins,Menu Item,False,False,"[23,111]","[94,222]"
MenuItem:Orientation.png,MenuItem,Orientation,Menu Item,False,False,"[94,111]","[190,222]"
MenuItem:Size.png,MenuItem,Size,Menu Item,False,False,"[190,111]","[252,222]"
MenuItem:Columns.png,MenuItem,Columns,Menu Item,False,False,"[252,111]","[329,222]"
MenuItem:Breaks.png,MenuItem,Breaks,Menu Item,False,False,"[329,111]","[438,145]"
MenuItem:Line Numbers.png,MenuItem,Line Numbers,Menu Item,False,False,"[329,145]","[496,179]"
MenuItem:Hyphenation.png,MenuItem,Hyphenation,Menu Item,False,False,"[329,179]","[489,213]"
Button:Page Setup....png,Button,Page Setup...,Button,False,False,"[484,226]","[508,250]"
Group:Paragraph.png,Group,Paragraph,Group,False,False,"[508,108]","[933,250]"
Text:Indent.png,Text,Indent,Text,False,False,"[520,118]","[573,143]"
Text:Left.png,Text,Left,Text,False,False,"[552,151]","[591,183]"
Group:.png,Group,,Group,False,False,"[604,150]","[716,185]"
Spinner:Indent Left.png,Spinner,Indent Left,Spinner,False,False,"[604,150]","[716,185]"
Edit:Indent Left.png,Edit,Indent Left,Edit Box,False,False,"[605,152]","[689,183]"
Button:More.png,Button,More,Button,False,False,"[689,151]","[715,167]"
Button:Less.png,Button,Less,Button,False,False,"[689,167]","[715,184]"
Text:Right.png,Text,Right,Text,False,False,"[552,187]","[604,219]"
Group:.png,Group,,Group,False,False,"[604,186]","[716,221]"
Spinner:Indent Right.png,Spinner,Indent Right,Spinner,False,False,"[604,186]","[716,221]"
Edit:Indent Right.png,Edit,Indent Right,Edit Box,False,False,"[605,188]","[689,219]"
Button:More.png,Button,More,Button,False,False,"[689,187]","[715,203]"
Button:Less.png,Button,Less,Button,False,False,"[689,203]","[715,220]"
Text:Spacing.png,Text,Spacing,Text,False,False,"[716,118]","[781,143]"
Text:Before.png,Text,Before,Text,False,False,"[748,151]","[809,183]"
Group:.png,Group,,Group,False,False,"[809,150]","[921,185]"
Spinner:Spacing Before.png,Spinner,Spacing Before,Spinner,False,False,"[809,150]","[921,185]"
Edit:Spacing Before.png,Edit,Spacing Before,Edit Box,False,False,"[810,152]","[894,183]"
Button:More.png,Button,More,Button,False,False,"[894,151]","[920,167]"
Button:Less.png,Button,Less,Button,False,False,"[894,167]","[920,184]"
Text:After.png,Text,After,Text,False,False,"[748,187]","[797,219]"
Group:.png,Group,,Group,False,False,"[809,186]","[921,221]"
Spinner:Spacing After.png,Spinner,Spacing After,Spinner,False,False,"[809,186]","[921,221]"
Edit:Spacing After.png,Edit,Spacing After,Edit Box,False,False,"[810,188]","[894,219]"
Button:More.png,Button,More,Button,False,False,"[894,187]","[920,203]"
Button:Less.png,Button,Less,Button,False,False,"[894,203]","[920,220]"
Button:Paragraph....png,Button,Paragraph...,Button,False,False,"[909,226]","[933,250]"
Group:Arrange.png,Group,Arrange,Group,False,False,"[933,108]","[1464,250]"
MenuItem:Position.png,MenuItem,Position,Menu Item,False,False,"[945,111]","[1015,222]"
MenuItem:Wrap Text.png,MenuItem,Wrap Text,Menu Item,False,False,"[1015,111]","[1077,222]"
SplitButton:Bring Forward.png,SplitButton,Bring Forward,SplitButton,False,False,"[1077,111]","[1166,222]"
Button:Bring Forward.png,Button,Bring Forward,Button,False,False,"[1077,111]","[1166,167]"
MenuItem:More Options.png,MenuItem,More Options,Menu Item,False,False,"[1077,167]","[1166,222]"
SplitButton:Send Backward.png,SplitButton,Send Backward,SplitButton,False,False,"[1166,111]","[1265,222]"
Button:Send Backward.png,Button,Send Backward,Button,False,False,"[1166,111]","[1265,167]"
MenuItem:More Options.png,MenuItem,More Options,Menu Item,False,False,"[1166,167]","[1265,222]"
Button:Selection Pane....png,Button,Selection Pane...,Button,False,False,"[1265,111]","[1343,222]"
MenuItem:Align.png,MenuItem,Align,Menu Item,False,False,"[1343,111]","[1442,145]"
MenuItem:Group.png,MenuItem,Group,Menu Item,False,False,"[1343,145]","[1451,179]"
MenuItem:Rotate.png,MenuItem,Rotate,Menu Item,False,False,"[1343,179]","[1452,213]"
Button:Collapse the Ribbon.png,Button,Collapse the Ribbon,Button,False,False,"[1894,231]","[1931,250]"
ToolBar:Quick Access Toolbar.png,ToolBar,Quick Access Toolbar,ToolBar,False,True,"[14,251]","[1928,303]"
Button:AutoSave.png,Button,AutoSave,Toggle Switch,False,False,"[14,255]","[172,299]"
Button:Save.png,Button,Save,Button,False,False,"[173,254]","[215,300]"
SplitButton:Can't Undo.png,SplitButton,Can't Undo,SplitButton,False,False,"[216,254]","[272,300]"
Button:Can't Undo.png,Button,Can't Undo,Button,False,False,"[216,254]","[253,300]"
MenuItem:More Options.png,MenuItem,More Options,Menu Item,False,False,"[253,254]","[272,300]"
Button:Can't Repeat.png,Button,Can't Repeat,Button,False,False,"[273,254]","[315,300]"
MenuItem:Customize Toolbar.png,MenuItem,Customize Toolbar,Menu Item,False,False,"[317,254]","[359,300]"
Pane:MsoDockBottom.png,Pane,MsoDockBottom,pane,False,False,"[11,998]","[1931,1031]"
ToolBar:.png,ToolBar,,tool bar,False,False,"[11,998]","[1931,1031]"
Pane:Status Bar.png,Pane,Status Bar,pane,False,False,"[11,998]","[1931,1031]"
Pane:.png,Pane,,pane,False,False,"[11,998]","[1931,1031]"
Pane:.png,Pane,,Pane,False,False,"[11,998]","[1931,1031]"
StatusBar:Status Bar.png,StatusBar,Status Bar,Status Bar,False,False,"[11,998]","[1931,1031]"
Button:Page Number Page 1 of 1.png,Button,Page Number Page 1 of 1,Button,False,False,"[11,999]","[110,1031]"
Text:Word Count 0 words.png,Text,Word Count 0 words,Text,False,False,"[115,999]","[193,1031]"
Button:Language English (United Kingdom).png,Button,Language English (United Kingdom),Button,False,False,"[198,999]","[397,1031]"
Button:Focus .png,Button,Focus ,Button,False,False,"[1393,999]","[1482,1031]"
TabItem:Read Mode.png,TabItem,Read Mode,Tab Item,False,False,"[1486,999]","[1546,1031]"
TabItem:Print Layout.png,TabItem,Print Layout,Tab Item,False,False,"[1546,999]","[1606,1031]"
TabItem:Web Layout.png,TabItem,Web Layout,Tab Item,False,False,"[1606,999]","[1666,1031]"
Button:Zoom Out.png,Button,Zoom Out,Button,False,False,"[1667,999]","[1693,1031]"
Slider:Zoom.png,Slider,Zoom,Slider,False,False,"[1693,999]","[1843,1031]"
Button:Zoom Out.png,Button,Zoom Out,Button,False,False,"[1693,999]","[1764,1031]"
Thumb:Position.png,Thumb,Position,Thumb,False,False,"[1764,1006]","[1772,1023]"
Button:Zoom In.png,Button,Zoom In,Button,False,False,"[1772,999]","[1843,1031]"
Button:Zoom In.png,Button,Zoom In,Button,False,False,"[1843,999]","[1869,1031]"
Button:Zoom 100%.png,Button,Zoom 100%,Button,False,False,"[1869,999]","[1931,1031]"
TitleBar:.png,TitleBar,,title bar,False,True,"[44,11]","[1931,45]"
