filename,tag,name,type,offscreen,filtered_out,topleft,bottomright
Window-TeamViewer.png,Window,TeamViewer,dialogue,False,False,"[0,0]","[1318,956]"
Pane-Ready to connect (secure connection).png,Pane,Ready to connect (secure connection),pane,False,False,"[1,45]","[1317,106]"
Pane-.png,Pane,,pane,False,False,"[8,51]","[302,100]"
Button-Connection.png,Button,Connection,button,False,False,"[8,51]","[144,100]"
Button-Extras.png,Button,Extras,button,False,False,"[144,51]","[229,100]"
Button-Help.png,Button,Help,button,False,False,"[229,51]","[302,100]"
Button-Feedback.png,Button,Feedback,button,False,False,"[306,57]","[417,93]"
Pane-.png,Pane,,pane,False,False,"[923,45]","[1310,106]"
Button-.png,Button,,button,False,False,"[1117,57]","[1309,94]"
Edit-.png,Edit,,edit,False,False,"[930,61]","[1110,89]"
Pane-Navigation.png,Pane,Navigation,pane,False,False,"[1,151]","[109,955]"
Button-.png,Button,,button,False,False,"[1,847]","[108,955]"
Button-.png,Button,,button,False,False,"[1,151]","[108,277]"
Button-Remote Control.png,Button,Remote Control,button,False,False,"[1,277]","[108,349]"
Button-Remote Management.png,Button,Remote Management,button,False,False,"[1,349]","[108,421]"
Button-Meeting.png,Button,Meeting,button,False,False,"[1,421]","[108,493]"
Button-Computers & Contacts.png,Button,Computers & Contacts,button,False,False,"[1,493]","[108,565]"
Button-Chat.png,Button,Chat,button,False,False,"[1,565]","[108,637]"
Button-Augmented Reality.png,Button,Augmented Reality,button,False,False,"[1,637]","[108,709]"
Button-More Solutions.png,Button,More Solutions,button,False,False,"[1,709]","[108,781]"
Pane-StateBar.png,Pane,StateBar,pane,False,False,"[109,885]","[1317,955]"
Text-Ready to connect (secure connection).png,Text,Ready to connect (secure connection),text,False,False,"[169,885]","[1287,955]"
Pane-InfoBanner.png,Pane,InfoBanner,pane,False,False,"[1,106]","[1317,151]"
Button-Free license (non-commercial use only) - Maruko San.png,Button,Free license (non-commercial use only) - Maruko San,button,False,False,"[416,113]","[902,144]"
Pane-Ready to connect (secure connection).png,Pane,Ready to connect (secure connection),pane,False,False,"[109,151]","[1317,885]"
Pane-.png,Pane,,pane,False,False,"[136,173]","[856,458]"
Text-TeamViewer Pilot.png,Text,TeamViewer Pilot,text,False,False,"[136,173]","[386,219]"
Text-Partner ID.png,Text,Partner ID,text,False,False,"[136,248]","[856,287]"
ComboBox-Partner ID.png,ComboBox,Partner ID,combo box,False,False,"[136,290]","[541,350]"
Edit-Partner ID.png,Edit,Partner ID,edit,False,False,"[144,301]","[444,338]"
Button-Open.png,Button,Open,button,True,False,"[111,291]","[135,317]"
Button-Connect.png,Button,Connect,button,False,False,"[136,394]","[381,454]"
Pane-.png,Pane,,pane,False,False,"[136,592]","[1000,860]"
Text-Try out TeamViewer Pilot now:.png,Text,Try out TeamViewer Pilot now:,text,False,False,"[136,592]","[1000,622]"
Text-Scan QR code or visit tvpilot.app.png,Text,Scan QR code or visit tvpilot.app,text,False,False,"[145,800]","[409,860]"
Text-Install and launch the TeamViewer Pilot app.png,Text,Install and launch the TeamViewer Pilot app,text,False,False,"[440,800]","[704,860]"
Text-Enter the ID shown on your smartphone.png,Text,Enter the ID shown on your smartphone,text,False,False,"[735,800]","[999,860]"
Text-.png,Text,,text,False,False,"[163,644]","[391,778]"
Text-.png,Text,,text,False,False,"[458,644]","[686,778]"
Text-.png,Text,,text,False,False,"[753,644]","[981,778]"
Text-See through the eyes of your customers and collaborate as if you were there:.png,Text,See through the eyes of your customers and collaborate as if you were there:,text,False,False,"[136,480]","[736,540]"
Button-Watch video.png,Button,Watch video,button,False,False,"[136,540]","[251,570]"
TitleBar-.png,TitleBar,,title bar,False,False,"[25,3]","[1317,45]"
MenuBar-System.png,MenuBar,System,menu bar,True,False,"[-71,-13]","[-49,9]"
MenuItem-System.png,MenuItem,System,menu item,True,False,"[-71,-13]","[-49,9]"
Button-Minimise.png,Button,Minimise,button,False,False,"[1106,1]","[1177,45]"
Button-Maximise.png,Button,Maximise,button,False,False,"[1177,1]","[1247,45]"
Button-Close.png,Button,Close,button,False,False,"[1247,1]","[1318,45]"
