filename,tag,name,type,offscreen,filtered_out,topleft,bottomright
Window-Untitled - Paint.png,Window,Untitled - Paint,window,False,False,"[0,2]","[1516,856]"
Window-Save As.png,Window,Save As,dialogue,False,True,"[296,14]","[1236,313]"
Pane-.png,Pane,,pane,False,True,"[297,118]","[1235,221]"
Text-File name:.png,Text,File name:,text,False,False,"[312,128]","[485,161]"
ComboBox-File name:.png,ComboBox,File name:,combo box,False,True,"[485,128]","[1227,161]"
Edit-File name:.png,Edit,File name:,edit,False,True,"[488,131]","[1198,158]"
Button-Open.png,Button,Open,button,False,False,"[1202,129]","[1226,160]"
Text-Save as type:.png,Text,Save as type:,text,False,False,"[312,164]","[485,197]"
ComboBox-Save as type:.png,ComboBox,Save as type:,combo box,False,True,"[485,164]","[1227,197]"
Text-.png,Text,,text,True,False,"[-391,-75]","[319,-48]"
Button-Open.png,Button,Open,button,False,False,"[1202,165]","[1226,196]"
Tree-Save Fields.png,Tree,Save Fields,tree,False,False,"[312,206]","[1220,213]"
Tree-Application Controls.png,Tree,Application Controls,tree,True,True,"[-394,-78]","[-394,-78]"
ToolBar-.png,ToolBar,,tool bar,False,False,"[307,262]","[467,294]"
Button-Browse Folders.png,Button,Browse Folders,button,False,False,"[307,262]","[459,294]"
Button-Save.png,Button,Save,button,False,False,"[927,255]","[1059,294]"
Button-Cancel.png,Button,Cancel,button,False,False,"[1077,255]","[1209,294]"
Thumb-.png,Thumb,,thumb,False,False,"[1209,286]","[1235,312]"
Pane-.png,Pane,,pane,False,True,"[297,59]","[1235,118]"
Pane-.png,Pane,,pane,False,True,"[297,63]","[418,111]"
ToolBar-Navigation buttons.png,ToolBar,Navigation buttons,tool bar,False,True,"[303,66]","[418,111]"
Button-Back (Alt + Left Arrow).png,Button,Back (Alt + Left Arrow),button,False,False,"[303,66]","[348,111]"
Button-Forward (Alt + Right Arrow).png,Button,Forward (Alt + Right Arrow),button,False,False,"[348,66]","[393,111]"
Button-Recent locations.png,Button,Recent locations,button,False,False,"[393,66]","[415,111]"
Pane-.png,Pane,,pane,False,False,"[418,65]","[454,109]"
ToolBar-Up band toolbar.png,ToolBar,Up band toolbar,tool bar,False,True,"[418,71]","[454,115]"
"Button-Up to ""Desktop"" (Alt + Up Arrow).png",Button,"Up to ""Desktop"" (Alt + Up Arrow)",button,False,False,"[418,71]","[454,107]"
Pane-.png,Pane,,pane,False,True,"[454,59]","[908,115]"
ProgressBar-.png,ProgressBar,,progress bar,False,True,"[456,64]","[906,111]"
Pane-.png,Pane,,pane,False,True,"[456,64]","[806,111]"
ToolBar-Address: This PC.png,ToolBar,Address: This PC,tool bar,False,True,"[456,64]","[806,111]"
SplitButton-All locations.png,SplitButton,All locations,split button,False,False,"[456,64]","[509,110]"
MenuItem-This PC.png,MenuItem,This PC,menu item,False,False,"[509,64]","[574,110]"
ToolBar-Address band toolbar.png,ToolBar,Address band toolbar,tool bar,False,True,"[806,64]","[906,111]"
Button-Previous Locations.png,Button,Previous Locations,button,False,False,"[806,64]","[856,111]"
"Button-Refresh ""This PC"" (F5).png",Button,"Refresh ""This PC"" (F5)",button,False,False,"[856,64]","[906,111]"
Pane-.png,Pane,,pane,False,False,"[912,86]","[918,87]"
Pane-.png,Pane,,pane,False,True,"[918,60]","[1224,113]"
Edit-SearchEditBox.png,Edit,SearchEditBox,edit,False,True,"[918,63]","[1224,112]"
Pane-.png,Pane,,pane,False,False,"[1228,86]","[1235,87]"
TitleBar-.png,TitleBar,,title bar,False,False,"[321,17]","[1235,59]"
MenuBar-System.png,MenuBar,System,menu bar,False,False,"[297,25]","[330,58]"
MenuItem-System.png,MenuItem,System,menu item,False,False,"[297,25]","[330,58]"
Button-Close.png,Button,Close,button,False,False,"[1184,15]","[1236,59]"
Pane-UIRibbonDockTop.png,Pane,UIRibbonDockTop,pane,False,True,"[1,47]","[1515,220]"
Pane-Ribbon.png,Pane,Ribbon,pane,False,True,"[1,47]","[1515,220]"
Pane-Ribbon.png,Pane,Ribbon,pane,False,True,"[1,47]","[1515,220]"
Pane-.png,Pane,,pane,False,True,"[1,47]","[1515,267]"
Pane-Ribbon.png,Pane,Ribbon,pane,False,True,"[1,0]","[1515,220]"
ToolBar-Quick Access Toolbar.png,ToolBar,Quick Access Toolbar,tool bar,False,False,"[54,8]","[182,40]"
Button-Save.png,Button,Save,button,False,False,"[54,6]","[86,40]"
Button-Undo.png,Button,Undo,button,False,False,"[86,6]","[118,40]"
Button-Redo.png,Button,Redo,button,False,False,"[118,6]","[150,40]"
Button-Print.png,Button,Print,button,False,False,"[150,6]","[182,40]"
Button-Customise Quick Access Toolbar.png,Button,Customise Quick Access Toolbar,button,False,False,"[183,8]","[202,41]"
Button-File tab.png,Button,File tab,button,False,False,"[1,47]","[85,81]"
Tab-Ribbon tabs.png,Tab,Ribbon tabs,tab,False,True,"[85,47]","[1451,81]"
Custom-.png,Custom,,,False,True,"[85,47]","[1451,81]"
TabItem-Home.png,TabItem,Home,tab item,False,False,"[85,47]","[167,81]"
TabItem-View.png,TabItem,View,tab item,False,False,"[168,47]","[242,81]"
Button-Minimise the Ribbon.png,Button,Minimise the Ribbon,button,False,False,"[1451,48]","[1483,80]"
Button-Help.png,Button,Help,button,False,False,"[1483,48]","[1515,80]"
Pane-Lower Ribbon.png,Pane,Lower Ribbon,pane,False,True,"[1,81]","[1515,220]"
Custom-.png,Custom,,,False,True,"[1,81]","[1515,220]"
Custom-Home.png,Custom,Home,,False,True,"[1,81]","[1515,220]"
ToolBar-Clipboard.png,ToolBar,Clipboard,tool bar,False,False,"[7,85]","[155,219]"
Group-Paste.png,Group,Paste,group,False,False,"[10,88]","[72,187]"
SplitButton-Paste.png,SplitButton,Paste,split button,False,False,"[10,88]","[72,144]"
SplitButton-Paste.png,SplitButton,Paste,split button,False,False,"[10,144]","[72,187]"
Button-Cut.png,Button,Cut,button,False,False,"[72,88]","[133,120]"
Button-Copy.png,Button,Copy,button,False,False,"[72,120]","[145,152]"
ToolBar-Image.png,ToolBar,Image,tool bar,False,True,"[157,85]","[326,219]"
Group-Select.png,Group,Select,group,False,False,"[160,88]","[222,187]"
SplitButton-Select.png,SplitButton,Select,split button,False,False,"[160,88]","[222,144]"
SplitButton-Select.png,SplitButton,Select,split button,False,False,"[160,144]","[222,187]"
Button-Crop.png,Button,Crop,button,False,False,"[222,88]","[293,120]"
Button-Resize.png,Button,Resize,button,False,False,"[222,120]","[303,152]"
SplitButton-Rotate.png,SplitButton,Rotate,split button,False,False,"[222,152]","[316,184]"
ToolBar-Tools.png,ToolBar,Tools,tool bar,False,True,"[328,85]","[443,219]"
Button-Pencil.png,Button,Pencil,button,False,False,"[331,100]","[365,132]"
Button-Fill with colour.png,Button,Fill with colour,button,False,False,"[365,100]","[401,132]"
Button-Text.png,Button,Text,button,False,False,"[401,100]","[433,132]"
Button-Rubber.png,Button,Rubber,button,False,False,"[331,144]","[365,176]"
Button-Colour picker.png,Button,Colour picker,button,False,False,"[365,144]","[401,176]"
Button-Magnifier.png,Button,Magnifier,button,False,False,"[401,144]","[433,176]"
ToolBar-.png,ToolBar,,tool bar,False,True,"[445,85]","[520,219]"
Group-Brushes.png,Group,Brushes,group,False,True,"[448,88]","[510,186]"
SplitButton-Brushes.png,SplitButton,Brushes,split button,False,False,"[448,88]","[510,144]"
Button-Brushes.png,Button,Brushes,button,False,False,"[448,144]","[510,186]"
ToolBar-Shapes.png,ToolBar,Shapes,tool bar,False,True,"[522,85]","[814,219]"
Group-Shapes.png,Group,Shapes,group,False,True,"[525,88]","[704,182]"
List-Shapes.png,List,Shapes,list,False,True,"[526,92]","[678,182]"
Custom-.png,Custom,,,False,True,"[527,92]","[677,182]"
ListItem-Line.png,ListItem,Line,list item,False,True,"[527,92]","[557,122]"
ListItem-Curve.png,ListItem,Curve,list item,False,True,"[557,92]","[587,122]"
ListItem-Oval.png,ListItem,Oval,list item,False,False,"[587,92]","[617,122]"
ListItem-Rectangle.png,ListItem,Rectangle,list item,False,False,"[617,92]","[647,122]"
ListItem-Rounded rectangle.png,ListItem,Rounded rectangle,list item,False,False,"[647,92]","[677,122]"
ListItem-Polygon.png,ListItem,Polygon,list item,False,False,"[527,122]","[557,152]"
ListItem-Triangle.png,ListItem,Triangle,list item,False,False,"[557,122]","[587,152]"
ListItem-Right-angled triangle.png,ListItem,Right-angled triangle,list item,False,False,"[587,122]","[617,152]"
ListItem-Diamond.png,ListItem,Diamond,list item,False,False,"[617,122]","[647,152]"
ListItem-Pentagon.png,ListItem,Pentagon,list item,False,False,"[647,122]","[677,152]"
ListItem-Hexagon.png,ListItem,Hexagon,list item,False,False,"[527,152]","[557,182]"
ListItem-Right arrow.png,ListItem,Right arrow,list item,False,False,"[557,152]","[587,182]"
ListItem-Left arrow.png,ListItem,Left arrow,list item,False,False,"[587,152]","[617,182]"
ListItem-Up arrow.png,ListItem,Up arrow,list item,False,False,"[617,152]","[647,182]"
ListItem-Down arrow.png,ListItem,Down arrow,list item,False,False,"[647,152]","[677,182]"
ListItem-Four-point star.png,ListItem,Four-point star,list item,True,True,"[-394,-78]","[-394,-78]"
ListItem-Five-point star.png,ListItem,Five-point star,list item,True,True,"[-394,-78]","[-394,-78]"
ListItem-Six-point star.png,ListItem,Six-point star,list item,True,True,"[-394,-78]","[-394,-78]"
ListItem-Rounded rectangular callout.png,ListItem,Rounded rectangular callout,list item,True,True,"[-394,-78]","[-394,-78]"
ListItem-Oval callout.png,ListItem,Oval callout,list item,True,True,"[-394,-78]","[-394,-78]"
ListItem-Cloud callout.png,ListItem,Cloud callout,list item,True,True,"[-394,-78]","[-394,-78]"
ListItem-Heart.png,ListItem,Heart,list item,True,True,"[-394,-78]","[-394,-78]"
ListItem-Lightning.png,ListItem,Lightning,list item,True,True,"[-394,-78]","[-394,-78]"
Button-Row up.png,Button,Row up,button,False,False,"[678,92]","[700,123]"
Button-Row down.png,Button,Row down,button,False,False,"[678,123]","[700,151]"
Button-Shapes.png,Button,Shapes,button,False,False,"[678,151]","[700,181]"
SplitButton-Outline.png,SplitButton,Outline,split button,False,False,"[704,88]","[804,120]"
SplitButton-Fill.png,SplitButton,Fill,split button,False,False,"[704,120]","[773,152]"
ToolBar-.png,ToolBar,,tool bar,False,True,"[816,85]","[891,219]"
SplitButton-Size.png,SplitButton,Size,split button,False,False,"[819,88]","[881,187]"
ToolBar-Colours.png,ToolBar,Colours,tool bar,False,True,"[893,85]","[1422,219]"
