filename,tag,name,type,offscreen,filtered_out,topleft,bottomright
Window:Calculator.png,Window,Calculator,window,False,False,"[69,197]","[551,997]"
Window:Pop-upHost.png,Window,Pop-upHost,window,False,False,"[70,192]","[248,885]"
Window:Pop-up.png,Window,Pop-up,window,False,False,"[70,0]","[1990,1020]"
Button:Close.png,Button,Close,button,False,True,"[70,0]","[1990,1020]"
ComboBox:Input unit.png,ComboBox,Input unit,combo box,False,True,"[70,390]","[207,438]"
ListItem:Carats.png,ListItem,Carats,list item,False,True,"[72,194]","[246,243]"
Text:Carats.png,Text,Carats,text,False,True,"[89,201]","[229,229]"
ListItem:Milligrams.png,ListItem,Milligrams,list item,False,True,"[72,243]","[246,292]"
Text:Milligrams.png,Text,Milligrams,text,False,True,"[89,250]","[229,278]"
ListItem:Centigrams.png,ListItem,Centigrams,list item,False,True,"[72,292]","[246,340]"
Text:Centigrams.png,Text,Centigrams,text,False,True,"[89,300]","[229,327]"
ListItem:Decigrams.png,ListItem,Decigrams,list item,False,True,"[72,341]","[246,390]"
Text:Decigrams.png,Text,Decigrams,text,False,True,"[89,349]","[229,377]"
ListItem:Grams.png,ListItem,Grams,list item,False,True,"[72,390]","[246,439]"
Text:Grams.png,Text,Grams,text,False,True,"[89,398]","[229,426]"
ListItem:Decagrams.png,ListItem,Decagrams,list item,False,True,"[72,438]","[246,487]"
Text:Decagrams.png,Text,Decagrams,text,False,True,"[89,446]","[229,474]"
ListItem:Hectograms.png,ListItem,Hectograms,list item,False,True,"[72,488]","[246,537]"
Text:Hectograms.png,Text,Hectograms,text,False,True,"[89,496]","[229,524]"
ListItem:Kilograms.png,ListItem,Kilograms,list item,False,True,"[72,537]","[246,586]"
Text:Kilograms.png,Text,Kilograms,text,False,True,"[89,545]","[229,573]"
ListItem:Metric tonnes.png,ListItem,Metric tonnes,list item,False,True,"[72,586]","[246,634]"
Text:Metric tonnes.png,Text,Metric tonnes,text,False,True,"[89,594]","[229,621]"
ListItem:Ounces.png,ListItem,Ounces,list item,False,True,"[72,635]","[246,684]"
Text:Ounces.png,Text,Ounces,text,False,True,"[89,643]","[229,670]"
ListItem:Pounds.png,ListItem,Pounds,list item,False,True,"[72,684]","[246,733]"
Text:Pounds.png,Text,Pounds,text,False,True,"[89,692]","[229,720]"
ListItem:Stone.png,ListItem,Stone,list item,False,True,"[72,733]","[246,782]"
Text:Stone.png,Text,Stone,text,False,True,"[89,741]","[229,768]"
ListItem:Short tons (US).png,ListItem,Short tons (US),list item,False,True,"[72,782]","[246,831]"
Text:Short tons (US).png,Text,Short tons (US),text,False,True,"[89,790]","[229,818]"
ListItem:Long tons (UK).png,ListItem,Long tons (UK),list item,False,True,"[72,831]","[246,880]"
Text:Long tons (UK).png,Text,Long tons (UK),text,False,True,"[89,839]","[229,867]"
Button:Close.png,Button,Close,button,False,True,"[70,0]","[1990,1020]"
Text:Converts into 0 Kilograms.png,Text,Converts into 0 Kilograms,text,False,True,"[70,438]","[133,522]"
ComboBox:Output unit.png,ComboBox,Output unit,combo box,False,True,"[70,522]","[232,570]"
ListItem:Kilograms.png,ListItem,Kilograms,list item,False,True,"[70,522]","[184,570]"
Text:Kilograms.png,Text,Kilograms,text,False,True,"[70,522]","[184,570]"
Group:Display controls.png,Group,Display controls,group,False,True,"[234,644]","[544,711]"
Button:Clear entry.png,Button,Clear entry,button,False,True,"[234,644]","[387,711]"
Button:Backspace.png,Button,Backspace,button,False,True,"[390,644]","[544,711]"
Group:Number pad.png,Group,Number pad,group,False,True,"[77,714]","[544,991]"
Button:Zero.png,Button,Zero,button,False,True,"[233,924]","[387,991]"
Button:One.png,Button,One,button,False,True,"[77,854]","[231,921]"
Button:Two.png,Button,Two,button,False,True,"[233,854]","[387,921]"
Button:Three.png,Button,Three,button,False,True,"[390,854]","[544,921]"
Button:Four.png,Button,Four,button,False,True,"[77,784]","[231,851]"
Button:Five.png,Button,Five,button,False,True,"[233,784]","[387,851]"
Button:Six.png,Button,Six,button,False,True,"[390,784]","[544,851]"
Button:Seven.png,Button,Seven,button,False,True,"[77,714]","[231,781]"
Button:Eight.png,Button,Eight,button,False,True,"[233,714]","[387,781]"
Button:Nine.png,Button,Nine,button,False,True,"[390,714]","[544,781]"
Button:Decimal Separator.png,Button,Decimal Separator,button,False,True,"[390,924]","[544,991]"
Window:Calculator.png,Window,Calculator,,False,True,"[268,198]","[550,246]"
MenuBar:System.png,MenuBar,System,menu bar,False,True,"[0,149]","[0,149]"
MenuItem:System.png,MenuItem,System,menu item,False,True,"[0,149]","[0,149]"
Button:Minimise Calculator.png,Button,Minimise Calculator,button,False,True,"[343,198]","[412,246]"
Button:Maximise Calculator.png,Button,Maximise Calculator,button,False,True,"[412,198]","[481,246]"
Button:Close Calculator.png,Button,Close Calculator,button,False,True,"[481,198]","[550,246]"
Window:Calculator.png,Window,Calculator,window,False,True,"[70,198]","[550,996]"
Text:Calculator.png,Text,Calculator,text,False,True,"[88,210]","[167,234]"
Group:.png,Group,,group,False,True,"[70,306]","[544,991]"
ProgressBar:Not busy….png,ProgressBar,Not busy…,progress ring,True,True,"[0,149]","[0,149]"
Text:Convert from 0 Pounds.png,Text,Convert from 0 Pounds,text,False,True,"[70,306]","[135,390]"
ComboBox:Input unit.png,ComboBox,Input unit,combo box,False,True,"[70,390]","[207,438]"
ListItem:Carats.png,ListItem,Carats,list item,False,True,"[72,194]","[246,243]"
Text:Carats.png,Text,Carats,text,False,True,"[89,201]","[229,229]"
ListItem:Milligrams.png,ListItem,Milligrams,list item,False,True,"[72,243]","[246,292]"
Text:Milligrams.png,Text,Milligrams,text,False,True,"[89,250]","[229,278]"
ListItem:Centigrams.png,ListItem,Centigrams,list item,False,True,"[72,292]","[246,340]"
Text:Centigrams.png,Text,Centigrams,text,False,True,"[89,300]","[229,327]"
ListItem:Decigrams.png,ListItem,Decigrams,list item,False,True,"[72,341]","[246,390]"
Text:Decigrams.png,Text,Decigrams,text,False,True,"[89,349]","[229,377]"
ListItem:Grams.png,ListItem,Grams,list item,False,True,"[72,390]","[246,439]"
Text:Grams.png,Text,Grams,text,False,True,"[89,398]","[229,426]"
ListItem:Decagrams.png,ListItem,Decagrams,list item,False,True,"[72,438]","[246,487]"
Text:Decagrams.png,Text,Decagrams,text,False,True,"[89,446]","[229,474]"
ListItem:Hectograms.png,ListItem,Hectograms,list item,False,True,"[72,488]","[246,537]"
Text:Hectograms.png,Text,Hectograms,text,False,True,"[89,496]","[229,524]"
ListItem:Kilograms.png,ListItem,Kilograms,list item,False,True,"[72,537]","[246,586]"
Text:Kilograms.png,Text,Kilograms,text,False,True,"[89,545]","[229,573]"
ListItem:Metric tonnes.png,ListItem,Metric tonnes,list item,False,True,"[72,586]","[246,634]"
Text:Metric tonnes.png,Text,Metric tonnes,text,False,True,"[89,594]","[229,621]"
ListItem:Ounces.png,ListItem,Ounces,list item,False,True,"[72,635]","[246,684]"
Text:Ounces.png,Text,Ounces,text,False,True,"[89,643]","[229,670]"
ListItem:Pounds.png,ListItem,Pounds,list item,False,True,"[72,684]","[246,733]"
Text:Pounds.png,Text,Pounds,text,False,True,"[89,692]","[229,720]"
ListItem:Stone.png,ListItem,Stone,list item,False,True,"[72,733]","[246,782]"
Text:Stone.png,Text,Stone,text,False,True,"[89,741]","[229,768]"
ListItem:Short tons (US).png,ListItem,Short tons (US),list item,False,True,"[72,782]","[246,831]"
Text:Short tons (US).png,Text,Short tons (US),text,False,True,"[89,790]","[229,818]"
ListItem:Long tons (UK).png,ListItem,Long tons (UK),list item,False,True,"[72,831]","[246,880]"
Text:Long tons (UK).png,Text,Long tons (UK),text,False,True,"[89,839]","[229,867]"
Button:Close.png,Button,Close,button,False,True,"[70,0]","[1990,1020]"
Text:Converts into 0 Kilograms.png,Text,Converts into 0 Kilograms,text,False,True,"[70,438]","[133,522]"
ComboBox:Output unit.png,ComboBox,Output unit,combo box,False,True,"[70,522]","[232,570]"
ListItem:Kilograms.png,ListItem,Kilograms,list item,False,True,"[70,522]","[184,570]"
Text:Kilograms.png,Text,Kilograms,text,False,True,"[70,522]","[184,570]"
Group:Display controls.png,Group,Display controls,group,False,True,"[234,644]","[544,711]"
Button:Clear entry.png,Button,Clear entry,button,False,True,"[234,644]","[387,711]"
Button:Backspace.png,Button,Backspace,button,False,True,"[390,644]","[544,711]"
Group:Number pad.png,Group,Number pad,group,False,True,"[77,714]","[544,991]"
Button:Zero.png,Button,Zero,button,False,True,"[233,924]","[387,991]"
Button:One.png,Button,One,button,False,True,"[77,854]","[231,921]"
Button:Two.png,Button,Two,button,False,True,"[233,854]","[387,921]"
Button:Three.png,Button,Three,button,False,True,"[390,854]","[544,921]"
Button:Four.png,Button,Four,button,False,True,"[77,784]","[231,851]"
Button:Five.png,Button,Five,button,False,True,"[233,784]","[387,851]"
Button:Six.png,Button,Six,button,False,True,"[390,784]","[544,851]"
Button:Seven.png,Button,Seven,button,False,True,"[77,714]","[231,781]"
Button:Eight.png,Button,Eight,button,False,True,"[233,714]","[387,781]"
Button:Nine.png,Button,Nine,button,False,True,"[390,714]","[544,781]"
