filename,tag,name,type,offscreen,filtered_out,topleft,bottomright
Window:XnConvert.png,Window,XnConvert,window,False,False,"[310,110]","[1592,876]"
Window:Choose a pathname.png,Window,Choose a pathname,dialogue,False,False,"[321,155]","[1261,865]"
Pane:.png,Pane,,pane,False,False,"[322,259]","[1260,735]"
ToolBar:Command Module.png,ToolBar,Command Module,tool bar,False,False,"[322,259]","[1260,308]"
Button:&Help.png,Button,&Help,button,False,False,"[1204,262]","[1246,303]"
SplitButton:Views.png,SplitButton,Views,split button,False,False,"[1115,262]","[1192,303]"
Button:View Slider.png,Button,View Slider,button,False,False,"[1156,262]","[1177,303]"
Button:Organise.png,Button,Organise,button,False,False,"[327,262]","[459,303]"
Button:New folder.png,Button,New folder,button,False,False,"[459,262]","[592,303]"
Pane:Control Host.png,Pane,Control Host,pane,False,True,"[322,308]","[556,735]"
Tree:Tree View.png,Tree,Tree View,tree,False,True,"[322,308]","[556,735]"
ScrollBar:Vertical.png,ScrollBar,Vertical,scroll bar,False,False,"[530,308]","[556,735]"
Button:Line up.png,Button,Line up,button,False,False,"[530,308]","[556,334]"
Button:Page up.png,Button,Page up,button,False,False,"[530,334]","[556,371]"
Thumb:Position.png,Thumb,Position,thumb,False,False,"[530,371]","[556,690]"
Button:Page down.png,Button,Page down,button,False,False,"[530,690]","[556,709]"
Button:Line down.png,Button,Line down,button,False,False,"[530,709]","[556,735]"
TreeItem:Quick access.png,TreeItem,Quick access,tree item,True,True,"[0,0]","[0,0]"
TreeItem:Desktop (pinned).png,TreeItem,Desktop (pinned),tree item,False,True,"[397,308]","[468,344]"
TreeItem:Downloads (pinned).png,TreeItem,Downloads (pinned),tree item,False,True,"[397,344]","[491,380]"
TreeItem:Documents (pinned).png,TreeItem,Documents (pinned),tree item,False,True,"[397,380]","[492,416]"
TreeItem:Pictures (pinned).png,TreeItem,Pictures (pinned),tree item,False,False,"[397,416]","[462,452]"
TreeItem:(old)GUI test scripts.png,TreeItem,(old)GUI test scripts,tree item,False,False,"[397,452]","[530,488]"
TreeItem:gui_test-master.png,TreeItem,gui_test-master,tree item,False,False,"[397,488]","[523,524]"
TreeItem:screens_temp.png,TreeItem,screens_temp,tree item,False,False,"[397,524]","[508,560]"
TreeItem:screens_temp.png,TreeItem,screens_temp,tree item,False,False,"[397,560]","[508,596]"
TreeItem:Desktop.png,TreeItem,Desktop,tree item,False,True,"[0,0]","[0,0]"
TreeItem:OneDrive.png,TreeItem,OneDrive,tree item,False,False,"[385,608]","[463,644]"
TreeItem:This PC.png,TreeItem,This PC,tree item,False,False,"[385,656]","[446,692]"
