filename,tag,name,type,offscreen,filtered_out,topleft,bottomright
Window:Calculator.png,Window,Calculator,window,False,False,"[69,197]","[551,997]"
Window:Pop-upHost.png,Window,Pop-upHost,window,False,False,"[70,192]","[392,934]"
Window:Pop-up.png,Window,Pop-up,window,False,False,"[70,0]","[1990,1020]"
Button:Close.png,Button,Close,button,False,True,"[70,0]","[1990,1020]"
ComboBox:Input unit.png,ComboBox,Input unit,combo box,False,True,"[70,390]","[253,438]"
ListItem:Sweden Krona.png,ListItem,Sweden Krona,list item,True,True,"[0,149]","[0,149]"
Text:Sweden Krona.png,Text,Sweden Krona,text,True,True,"[0,149]","[0,149]"
ListItem:Switzerland Franc.png,ListItem,Switzerland Franc,list item,True,True,"[0,149]","[0,149]"
Text:Switzerland Franc.png,Text,Switzerland Franc,text,True,True,"[0,149]","[0,149]"
ListItem:Syria Pound.png,ListItem,Syria Pound,list item,True,True,"[0,149]","[0,149]"
Text:Syria Pound.png,Text,Syria Pound,text,True,True,"[0,149]","[0,149]"
ListItem:Taiwan New Dollar.png,ListItem,Taiwan New Dollar,list item,False,True,"[72,194]","[390,242]"
Text:Taiwan New Dollar.png,Text,Taiwan New Dollar,text,False,True,"[89,201]","[372,229]"
ListItem:Tanzania Shilling.png,ListItem,Tanzania Shilling,list item,False,True,"[72,242]","[390,291]"
Text:Tanzania Shilling.png,Text,Tanzania Shilling,text,False,True,"[89,250]","[372,278]"
ListItem:Thailand Baht.png,ListItem,Thailand Baht,list item,False,True,"[72,291]","[390,340]"
Text:Thailand Baht.png,Text,Thailand Baht,text,False,True,"[89,299]","[372,327]"
ListItem:Trinidad and Tobago Dollar.png,ListItem,Trinidad and Tobago Dollar,list item,False,True,"[72,340]","[390,389]"
Text:Trinidad and Tobago Dollar.png,Text,Trinidad and Tobago Dollar,text,False,True,"[89,348]","[372,376]"
ListItem:Tunisia Dinar.png,ListItem,Tunisia Dinar,list item,False,True,"[72,389]","[390,438]"
Text:Tunisia Dinar.png,Text,Tunisia Dinar,text,False,True,"[89,397]","[372,425]"
ListItem:Turkey Lira.png,ListItem,Turkey Lira,list item,False,True,"[72,438]","[390,487]"
Text:Turkey Lira.png,Text,Turkey Lira,text,False,True,"[89,446]","[372,474]"
