filename,tag,name,type,offscreen,filtered_out,topleft,bottomright
Window:Untitled - Paint.png,Window,Untitled - Paint,window,False,False,"[394,80]","[1910,934]"
Window:Paint.png,Window,Paint,dialogue,False,False,"[1002,365]","[1303,649]"
Window:Save Print Output As.png,Window,Save Print Output As,dialogue,False,False,"[970,176]","[1910,886]"
Pane:.png,Pane,,pane,False,False,"[971,280]","[1909,794]"
ToolBar:Command Module.png,ToolBar,Command Module,tool bar,False,False,"[971,280]","[1909,329]"
Button:&Help.png,Button,&Help,button,False,False,"[1853,283]","[1895,324]"
SplitButton:Views.png,SplitButton,Views,split button,False,False,"[1764,283]","[1841,324]"
Button:View Slider.png,Button,View Slider,button,False,False,"[1805,283]","[1826,324]"
Button:Organise.png,Button,Organise,button,False,False,"[976,283]","[1108,324]"
Button:New folder.png,Button,New folder,button,False,False,"[1108,283]","[1241,324]"
Pane:Control Host.png,Pane,Control Host,pane,False,False,"[971,329]","[1205,696]"
Tree:Tree View.png,Tree,Tree View,tree,False,False,"[971,329]","[1205,696]"
ScrollBar:Vertical.png,ScrollBar,Vertical,scroll bar,False,False,"[1179,329]","[1205,696]"
Button:Line up.png,Button,Line up,button,False,False,"[1179,329]","[1205,355]"
Button:Page up.png,Button,Page up,button,False,False,"[1179,355]","[1205,410]"
Thumb:Position.png,Thumb,Position,thumb,False,False,"[1179,410]","[1205,638]"
Button:Page down.png,Button,Page down,button,False,False,"[1179,638]","[1205,670]"
Button:Line down.png,Button,Line down,button,False,False,"[1179,670]","[1205,696]"
TreeItem:Quick access.png,TreeItem,Quick access,tree item,True,True,"[0,0]","[0,0]"
TreeItem:Desktop (pinned).png,TreeItem,Desktop (pinned),tree item,True,True,"[0,0]","[0,0]"
TreeItem:Downloads (pinned).png,TreeItem,Downloads (pinned),tree item,False,False,"[1046,329]","[1140,365]"
TreeItem:Documents (pinned).png,TreeItem,Documents (pinned),tree item,False,False,"[1046,365]","[1141,401]"
TreeItem:Pictures (pinned).png,TreeItem,Pictures (pinned),tree item,False,False,"[1046,401]","[1111,437]"
TreeItem:(old)GUI test scripts.png,TreeItem,(old)GUI test scripts,tree item,False,False,"[1046,437]","[1179,473]"
TreeItem:(old)gui_test-master.png,TreeItem,(old)gui_test-master,tree item,False,False,"[1046,473]","[1179,509]"
TreeItem:aws_prolific-master.png,TreeItem,aws_prolific-master,tree item,False,False,"[1046,509]","[1179,545]"
TreeItem:screens_temp.png,TreeItem,screens_temp,tree item,False,False,"[1046,545]","[1157,581]"
TreeItem:Desktop.png,TreeItem,Desktop,tree item,False,True,"[0,0]","[0,0]"
TreeItem:OneDrive.png,TreeItem,OneDrive,tree item,False,False,"[1034,593]","[1112,629]"
TreeItem:This PC.png,TreeItem,This PC,tree item,False,False,"[1034,641]","[1095,677]"
TreeItem:Network.png,TreeItem,Network,tree item,False,False,"[1034,689]","[1105,696]"
Pane:Shell Folder View.png,Pane,Shell Folder View,pane,False,False,"[1211,329]","[1909,696]"
List:Items View.png,List,Items View,list,False,False,"[1211,329]","[1909,696]"
ScrollBar:Horizontal Scroll Bar.png,ScrollBar,Horizontal Scroll Bar,scroll bar,False,False,"[1211,670]","[1909,696]"
Button:Column left.png,Button,Column left,button,False,False,"[1211,670]","[1237,696]"
Thumb:Position.png,Thumb,Position,thumb,False,False,"[1237,670]","[1664,696]"
Button:Page right.png,Button,Page right,button,False,False,"[1664,670]","[1883,696]"
Button:Column right.png,Button,Column right,button,False,False,"[1883,670]","[1909,696]"
Header:Header.png,Header,Header,header,False,False,"[1211,329]","[2266,370]"
SplitButton:Name.png,SplitButton,Name,split button,False,False,"[1211,329]","[1670,370]"
Button:Filter drop-down.png,Button,Filter drop-down,button,False,False,"[1645,329]","[1668,370]"
SplitButton:Date modified.png,SplitButton,Date modified,split button,False,False,"[1670,329]","[1913,370]"
Button:Filter drop-down.png,Button,Filter drop-down,button,False,False,"[1888,329]","[1911,370]"
SplitButton:Type.png,SplitButton,Type,split button,True,False,"[1913,329]","[2116,370]"
Button:Filter drop-down.png,Button,Filter drop-down,button,True,False,"[2091,329]","[2114,370]"
SplitButton:Size.png,SplitButton,Size,split button,True,False,"[2116,329]","[2251,370]"
Button:Filter drop-down.png,Button,Filter drop-down,button,True,False,"[2226,329]","[2249,370]"
ListItem:AccessibilityInsights.png,ListItem,AccessibilityInsights,list item,False,False,"[1232,379]","[2245,412]"
Image:.png,Image,,image,False,False,"[1238,379]","[1265,412]"
Edit:Name.png,Edit,Name,edit,False,False,"[1265,379]","[1670,412]"
Edit:Date modified.png,Edit,Date modified,edit,False,False,"[1670,379]","[1913,412]"
Edit:Type.png,Edit,Type,edit,True,False,"[1913,379]","[2116,412]"
Edit:Size.png,Edit,Size,edit,True,False,"[2116,379]","[2251,412]"
ListItem:Custom Office Templates.png,ListItem,Custom Office Templates,list item,False,False,"[1232,410]","[2245,443]"
Image:.png,Image,,image,False,False,"[1238,410]","[1265,443]"
Edit:Name.png,Edit,Name,edit,False,False,"[1265,410]","[1670,443]"
Edit:Date modified.png,Edit,Date modified,edit,False,False,"[1670,410]","[1913,443]"
Edit:Type.png,Edit,Type,edit,True,False,"[1913,410]","[2116,443]"
Edit:Size.png,Edit,Size,edit,True,False,"[2116,410]","[2251,443]"
ListItem:FeedbackHub.png,ListItem,FeedbackHub,list item,False,False,"[1232,441]","[2245,474]"
Image:.png,Image,,image,False,False,"[1238,441]","[1265,474]"
Edit:Name.png,Edit,Name,edit,False,False,"[1265,441]","[1670,474]"
Edit:Date modified.png,Edit,Date modified,edit,False,False,"[1670,441]","[1913,474]"
Edit:Type.png,Edit,Type,edit,True,False,"[1913,441]","[2116,474]"
Edit:Size.png,Edit,Size,edit,True,False,"[2116,441]","[2251,474]"
ListItem:New folder.png,ListItem,New folder,list item,False,False,"[1232,472]","[2245,505]"
Image:.png,Image,,image,False,False,"[1238,472]","[1265,505]"
Edit:Name.png,Edit,Name,edit,False,False,"[1265,472]","[1670,505]"
Edit:Date modified.png,Edit,Date modified,edit,False,False,"[1670,472]","[1913,505]"
Edit:Type.png,Edit,Type,edit,True,False,"[1913,472]","[2116,505]"
Edit:Size.png,Edit,Size,edit,True,False,"[2116,472]","[2251,505]"
ListItem:Zoom.png,ListItem,Zoom,list item,False,False,"[1232,503]","[2245,536]"
Image:.png,Image,,image,False,False,"[1238,503]","[1265,536]"
Edit:Name.png,Edit,Name,edit,False,False,"[1265,503]","[1670,536]"
Edit:Date modified.png,Edit,Date modified,edit,False,False,"[1670,503]","[1913,536]"
Edit:Type.png,Edit,Type,edit,True,False,"[1913,503]","[2116,536]"
Edit:Size.png,Edit,Size,edit,True,False,"[2116,503]","[2251,536]"
Text:File name:.png,Text,File name:,text,False,False,"[986,714]","[1159,747]"
ComboBox:File name:.png,ComboBox,File name:,combo box,False,False,"[1159,714]","[1901,747]"
Edit:File name:.png,Edit,File name:,edit,False,False,"[1162,717]","[1872,744]"
