filename,tag,name,type,offscreen,filtered_out,topleft,bottomright
Window-Oracle VM VirtualBox Manager.png,Window,Oracle VM VirtualBox Manager,window,False,False,"[481,223]","[1451,817]"
Window-VirtualBox - Preferences.png,Window,VirtualBox - Preferences,window,False,True,"[415,47]","[1407,667]"
Window-Select an extension package file.png,Window,Select an extension package file,dialogue,False,False,"[426,92]","[1366,802]"
Pane-.png,Pane,,pane,False,False,"[427,196]","[1365,676]"
ToolBar-Command Module.png,ToolBar,Command Module,tool bar,False,False,"[427,196]","[1365,245]"
Button-&Help.png,Button,&Help,button,False,False,"[1309,199]","[1351,240]"
CheckBox-Preview pane.png,CheckBox,Preview pane,checkbox,False,False,"[1255,199]","[1297,240]"
SplitButton-Views.png,SplitButton,Views,split button,False,False,"[1178,199]","[1255,240]"
Button-View Slider.png,Button,View Slider,button,False,False,"[1219,199]","[1240,240]"
Button-Organise.png,Button,Organise,button,False,False,"[432,199]","[564,240]"
Button-New folder.png,Button,New folder,button,False,False,"[564,199]","[697,240]"
Pane-Control Host.png,Pane,Control Host,pane,False,False,"[427,245]","[661,676]"
Tree-Tree View.png,Tree,Tree View,tree,False,False,"[427,245]","[661,676]"
ScrollBar-Vertical.png,ScrollBar,Vertical,scroll bar,False,False,"[635,245]","[661,676]"
Button-Line up.png,Button,Line up,button,False,False,"[635,245]","[661,271]"
Thumb-Position.png,Thumb,Position,thumb,False,False,"[635,271]","[661,593]"
Button-Page down.png,Button,Page down,button,False,False,"[635,593]","[661,650]"
Button-Line down.png,Button,Line down,button,False,False,"[635,650]","[661,676]"
TreeItem-Quick access.png,TreeItem,Quick access,tree item,False,False,"[490,269]","[594,305]"
TreeItem-Desktop (pinned).png,TreeItem,Desktop (pinned),tree item,False,False,"[502,305]","[573,341]"
TreeItem-Downloads (pinned).png,TreeItem,Downloads (pinned),tree item,False,False,"[502,341]","[596,377]"
TreeItem-Documents (pinned).png,TreeItem,Documents (pinned),tree item,False,False,"[502,377]","[597,413]"
TreeItem-Pictures (pinned).png,TreeItem,Pictures (pinned),tree item,False,False,"[502,413]","[567,449]"
TreeItem-(old)gui_test-master.png,TreeItem,(old)gui_test-master,tree item,False,False,"[502,449]","[635,485]"
TreeItem-screens_temp.png,TreeItem,screens_temp,tree item,False,False,"[502,485]","[613,521]"
TreeItem-Win GUI Crawler.png,TreeItem,Win GUI Crawler,tree item,False,False,"[502,521]","[634,557]"
TreeItem-Win GUI Crawler.png,TreeItem,Win GUI Crawler,tree item,False,False,"[502,557]","[634,593]"
TreeItem-Desktop.png,TreeItem,Desktop,tree item,False,True,"[0,0]","[0,0]"
TreeItem-OneDrive.png,TreeItem,OneDrive,tree item,False,False,"[490,605]","[568,641]"
TreeItem-This PC.png,TreeItem,This PC,tree item,False,False,"[490,653]","[551,676]"
TreeItem-Network.png,TreeItem,Network,tree item,True,True,"[0,0]","[0,0]"
Image-Thumbnail Module.png,Image,Thumbnail Module,image,False,False,"[1002,251]","[1359,670]"
Text-Select a file to preview..png,Text,Select a file to preview.,text,False,False,"[1077,448]","[1263,473]"
Pane-Shell Folder View.png,Pane,Shell Folder View,pane,False,False,"[667,245]","[970,676]"
List-Items View.png,List,Items View,list,False,False,"[667,245]","[970,676]"
ScrollBar-Horizontal Scroll Bar.png,ScrollBar,Horizontal Scroll Bar,scroll bar,False,False,"[667,650]","[970,676]"
Button-Column left.png,Button,Column left,button,False,False,"[667,650]","[693,676]"
Thumb-Position.png,Thumb,Position,thumb,False,False,"[693,650]","[765,676]"
Button-Page right.png,Button,Page right,button,False,False,"[765,650]","[944,676]"
Button-Column right.png,Button,Column right,button,False,False,"[944,650]","[970,676]"
Header-Header.png,Header,Header,header,False,True,"[667,245]","[1722,286]"
SplitButton-Name.png,SplitButton,Name,split button,False,False,"[667,245]","[1126,286]"
Button-Filter drop-down.png,Button,Filter drop-down,button,True,False,"[1101,245]","[1124,286]"
SplitButton-Date modified.png,SplitButton,Date modified,split button,True,False,"[1126,245]","[1369,286]"
Button-Filter drop-down.png,Button,Filter drop-down,button,True,False,"[1344,245]","[1367,286]"
SplitButton-Type.png,SplitButton,Type,split button,True,False,"[1369,245]","[1572,286]"
Button-Filter drop-down.png,Button,Filter drop-down,button,True,False,"[1547,245]","[1570,286]"
SplitButton-Size.png,SplitButton,Size,split button,True,False,"[1572,245]","[1707,286]"
Button-Filter drop-down.png,Button,Filter drop-down,button,True,False,"[1682,245]","[1705,286]"
Group-Last month.png,Group,Last month,group,False,True,"[667,295]","[1722,371]"
Custom-Last month (1).png,Custom,Last month (1),Group Header,False,True,"[667,295]","[1722,331]"
Button-Collapse Group.png,Button,Collapse Group,button,False,False,"[673,298]","[696,325]"
Edit-Name.png,Edit,Name,edit,False,False,"[696,298]","[791,325]"
Edit-Count.png,Edit,Count,edit,False,False,"[791,298]","[817,325]"
ListItem-gui_test-master.png,ListItem,gui_test-master,list item,False,False,"[688,333]","[1701,366]"
Image-.png,Image,,image,False,False,"[694,333]","[721,366]"
Edit-Name.png,Edit,Name,edit,False,True,"[721,333]","[1126,366]"
Edit-Date modified.png,Edit,Date modified,edit,True,False,"[1126,333]","[1369,366]"
Edit-Type.png,Edit,Type,edit,True,False,"[1369,333]","[1572,366]"
Edit-Size.png,Edit,Size,edit,True,False,"[1572,333]","[1707,366]"
Tree-Application Controls.png,Tree,Application Controls,tree,True,True,"[0,0]","[0,0]"
Text-File name:.png,Text,File name:,text,False,False,"[612,706]","[691,731]"
ComboBox-File name:.png,ComboBox,File name:,combo box,False,False,"[699,702]","[1039,736]"
Edit-File name:.png,Edit,File name:,edit,False,False,"[703,707]","[1010,732]"
Button-Open.png,Button,Open,button,False,False,"[1014,703]","[1038,735]"
ComboBox-Files of type:.png,ComboBox,Files of type:,combo box,False,False,"[1057,702]","[1339,735]"
Text-Files of type:.png,Text,Files of type:,text,True,False,"[3,3]","[253,30]"
Button-Open.png,Button,Open,button,False,False,"[1314,703]","[1338,734]"
Button-Open.png,Button,Open,button,False,False,"[1057,744]","[1189,783]"
Button-Cancel.png,Button,Cancel,button,False,False,"[1207,744]","[1339,783]"
Thumb-.png,Thumb,,thumb,False,False,"[1339,775]","[1365,801]"
Pane-.png,Pane,,pane,False,False,"[427,137]","[1365,196]"
Pane-.png,Pane,,pane,False,False,"[427,141]","[548,189]"
ToolBar-Navigation buttons.png,ToolBar,Navigation buttons,tool bar,False,False,"[433,144]","[548,189]"
Button-Back (Alt + Left Arrow).png,Button,Back (Alt + Left Arrow),button,False,False,"[433,144]","[478,189]"
Button-Forward (Alt + Right Arrow).png,Button,Forward (Alt + Right Arrow),button,False,False,"[478,144]","[523,189]"
Button-Recent locations.png,Button,Recent locations,button,False,False,"[523,144]","[545,189]"
Pane-.png,Pane,,pane,False,False,"[548,143]","[584,187]"
ToolBar-Up band toolbar.png,ToolBar,Up band toolbar,tool bar,False,False,"[548,149]","[584,193]"
"Button-Up to ""This PC"" (Alt + Up Arrow).png",Button,"Up to ""This PC"" (Alt + Up Arrow)",button,False,False,"[548,149]","[584,185]"
Pane-.png,Pane,,pane,False,False,"[584,137]","[1038,193]"
ProgressBar-.png,ProgressBar,,progress bar,False,False,"[586,142]","[1036,189]"
Pane-.png,Pane,,pane,False,False,"[586,142]","[936,189]"
ToolBar-Address: Downloads.png,ToolBar,Address: Downloads,tool bar,False,False,"[586,142]","[936,189]"
SplitButton-All locations.png,SplitButton,All locations,split button,False,False,"[586,142]","[639,188]"
SplitButton-This PC.png,SplitButton,This PC,split button,False,False,"[639,142]","[729,188]"
SplitButton-Downloads.png,SplitButton,Downloads,split button,False,False,"[729,142]","[852,188]"
ToolBar-Address band toolbar.png,ToolBar,Address band toolbar,tool bar,False,False,"[936,142]","[1036,189]"
Button-Previous Locations.png,Button,Previous Locations,button,False,False,"[936,142]","[986,189]"
"Button-Refresh ""Downloads"" (F5).png",Button,"Refresh ""Downloads"" (F5)",button,False,False,"[986,142]","[1036,189]"
Pane-.png,Pane,,pane,False,False,"[1042,164]","[1048,165]"
Pane-.png,Pane,,pane,False,False,"[1048,138]","[1354,191]"
Edit-SearchEditBox.png,Edit,SearchEditBox,edit,False,False,"[1048,141]","[1354,190]"
Pane-.png,Pane,,pane,False,False,"[1358,164]","[1365,165]"
TitleBar-.png,TitleBar,,title bar,False,False,"[451,95]","[1365,137]"
MenuBar-System.png,MenuBar,System,menu bar,True,False,"[285,69]","[307,91]"
MenuItem-System.png,MenuItem,System,menu item,True,False,"[285,69]","[307,91]"
Button-Close.png,Button,Close,button,False,False,"[1314,93]","[1366,137]"
TitleBar-.png,TitleBar,,title bar,False,False,"[440,50]","[1406,92]"
MenuBar-System.png,MenuBar,System,menu bar,True,False,"[277,39]","[299,61]"
MenuItem-System.png,MenuItem,System,menu item,True,False,"[277,39]","[299,61]"
