filename,tag,name,type,offscreen,filtered_out,topleft,bottomright
Window:Document1 - Word.png,Window,Document1 - Word,window,False,False,"[0,0]","[1942,1042]"
Pane:DropShadowTop.png,Pane,DropShadowTop,pane,False,False,"[11,160]","[1931,169]"
Pane:.png,Pane,,pane,False,False,"[536,160]","[1931,998]"
Pane:Document1.png,Pane,Document1,pane,False,True,"[525,115]","[1942,1009]"
Document:Document1.png,Document,Document1,document,False,False,"[536,160]","[1905,998]"
Custom:Page 1.png,Custom,Page 1,page,False,False,"[625,186]","[1815,998]"
Edit:Page 1 content.png,Edit,Page 1 content,edit,False,False,"[625,330]","[1815,998]"
Pane:Vertical.png,Pane,Vertical,pane,False,False,"[1905,160]","[1931,998]"
Pane:.png,Pane,,Pane,False,False,"[1905,160]","[1931,998]"
ScrollBar:.png,ScrollBar,,ScrollBar,False,False,"[1905,160]","[1931,998]"
TitleBar:.png,TitleBar,,title bar,False,False,"[569,126]","[1931,160]"
MenuBar:System.png,MenuBar,System,menu bar,True,False,"[361,88]","[383,110]"
MenuItem:System.png,MenuItem,System,menu item,True,False,"[361,88]","[383,110]"
Button:Minimise.png,Button,Minimise,button,False,False,"[1831,125]","[1866,160]"
Button:Maximise.png,Button,Maximise,button,False,False,"[1864,125]","[1899,160]"
Button:Close.png,Button,Close,button,False,False,"[1897,125]","[1932,160]"
Pane:MsoDockLeft.png,Pane,MsoDockLeft,pane,False,False,"[11,160]","[536,998]"
ToolBar:.png,ToolBar,,tool bar,False,False,"[11,160]","[536,998]"
Pane:Navigation.png,Pane,Navigation,pane,False,False,"[19,215]","[528,991]"
Pane:.png,Pane,,pane,False,False,"[19,215]","[528,991]"
Pane:.png,Pane,,Pane,False,False,"[19,215]","[528,991]"
Custom:Navigation.png,Custom,Navigation,Custom Control,False,False,"[19,215]","[528,991]"
Edit:Search document.png,Edit,Search document,Edit Box,False,False,"[29,238]","[458,269]"
SplitButton:Search.png,SplitButton,Search,SplitButton,False,False,"[458,237]","[511,271]"
Button:Search.png,Button,Search,Button,False,False,"[458,237]","[489,271]"
Image:.png,Image,,Image,False,False,"[462,242]","[485,265]"
MenuItem:More Options.png,MenuItem,More Options,Menu Item,False,False,"[489,237]","[511,271]"
Tab:.png,Tab,,Pane,False,False,"[28,289]","[519,334]"
TabItem:Headings.png,TabItem,Headings,Tab Item,False,False,"[28,289]","[125,334]"
TabItem:Pages.png,TabItem,Pages,Tab Item,False,False,"[125,289]","[211,334]"
TabItem:Results.png,TabItem,Results,Tab Item,False,False,"[211,289]","[293,334]"
