filename,tag,name,type,offscreen,filtered_out,topleft,bottomright
Window-Calculator.png,Window,Calculator,window,False,False,"[69,48]","[551,848]"
Window-Calculator.png,Window,Calculator,,False,False,"[268,49]","[550,97]"
MenuBar-System.png,MenuBar,System,menu bar,False,True,"[0,0]","[0,0]"
MenuItem-System.png,MenuItem,System,menu item,False,True,"[0,0]","[0,0]"
Button-Minimise Calculator.png,Button,Minimise Calculator,button,False,False,"[343,49]","[412,97]"
Button-Maximise Calculator.png,Button,Maximise Calculator,button,False,False,"[412,49]","[481,97]"
Button-Close Calculator.png,Button,Close Calculator,button,False,False,"[481,49]","[550,97]"
Window-Calculator.png,Window,Calculator,window,False,True,"[70,49]","[550,847]"
Text-Calculator.png,Text,Calculator,text,False,False,"[88,61]","[167,85]"
Group-.png,Group,,group,False,False,"[88,175]","[532,535]"
ComboBox-Calculation mode.png,ComboBox,Calculation mode,combo box,False,False,"[88,175]","[379,205]"
ListItem-Difference between dates.png,ListItem,Difference between dates,list item,False,False,"[88,175]","[331,205]"
Text-Difference between dates.png,Text,Difference between dates,text,False,False,"[88,175]","[331,205]"
Button-From.png,Button,From,calendar date picker,False,False,"[88,231]","[252,313]"
Text-From.png,Text,From,text,False,False,"[88,231]","[136,259]"
Text-‎29‎ ‎July‎ ‎2021.png,Text,‎29‎ ‎July‎ ‎2021,text,False,False,"[88,273]","[204,303]"
Button-To.png,Button,To,calendar date picker,False,False,"[88,349]","[252,431]"
Text-To.png,Text,To,text,False,False,"[88,349]","[110,377]"
Text-‎29‎ ‎July‎ ‎2021.png,Text,‎29‎ ‎July‎ ‎2021,text,False,False,"[88,391]","[204,422]"
Text-Difference.png,Text,Difference,text,False,False,"[88,467]","[532,494]"
Text-Difference Same dates.png,Text,Difference Same dates,text,False,False,"[88,494]","[532,534]"
Text-Date calculation mode.png,Text,Date calculation mode,text,False,False,"[142,105]","[366,145]"
Custom-.png,Custom,,custom,False,True,"[70,97]","[550,847]"
Button-Open Navigation.png,Button,Open Navigation,button,False,False,"[70,97]","[130,157]"
Text-.png,Text,,text,True,True,"[0,0]","[0,0]"
Pane-.png,Pane,,pane,False,True,"[70,97]","[550,847]"
