filename,tag,name,type,offscreen,filtered_out,topleft,bottomright
Window:XnConvert.png,Window,XnConvert,window,False,False,"[310,110]","[1592,876]"
Window:Open Image(s).png,Window,Open Image(s),dialogue,False,False,"[321,155]","[1261,865]"
Pane:.png,Pane,,pane,False,False,"[322,259]","[1260,739]"
ToolBar:Command Module.png,ToolBar,Command Module,tool bar,False,False,"[322,259]","[1260,308]"
Button:&Help.png,Button,&Help,button,False,False,"[1204,262]","[1246,303]"
CheckBox:Preview pane.png,CheckBox,Preview pane,checkbox,False,False,"[1150,262]","[1192,303]"
SplitButton:Views.png,SplitButton,Views,split button,False,False,"[1073,262]","[1150,303]"
Button:View Slider.png,Button,View Slider,button,False,False,"[1114,262]","[1135,303]"
Button:Organise.png,Button,Organise,button,False,False,"[327,262]","[459,303]"
Button:New folder.png,Button,New folder,button,False,False,"[459,262]","[592,303]"
Pane:Control Host.png,Pane,Control Host,pane,False,False,"[322,308]","[556,739]"
Tree:Tree View.png,Tree,Tree View,tree,False,False,"[322,308]","[556,739]"
ScrollBar:Vertical.png,ScrollBar,Vertical,scroll bar,False,False,"[530,308]","[556,739]"
Button:Line up.png,Button,Line up,button,False,False,"[530,308]","[556,334]"
Button:Page up.png,Button,Page up,button,False,False,"[530,334]","[556,372]"
Thumb:Position.png,Thumb,Position,thumb,False,False,"[530,372]","[556,694]"
Button:Page down.png,Button,Page down,button,False,False,"[530,694]","[556,713]"
Button:Line down.png,Button,Line down,button,False,False,"[530,713]","[556,739]"
TreeItem:Quick access.png,TreeItem,Quick access,tree item,True,True,"[0,0]","[0,0]"
TreeItem:Desktop (pinned).png,TreeItem,Desktop (pinned),tree item,False,False,"[397,308]","[468,344]"
TreeItem:Downloads (pinned).png,TreeItem,Downloads (pinned),tree item,False,False,"[397,344]","[491,380]"
TreeItem:Documents (pinned).png,TreeItem,Documents (pinned),tree item,False,False,"[397,380]","[492,416]"
TreeItem:Pictures (pinned).png,TreeItem,Pictures (pinned),tree item,False,False,"[397,416]","[462,452]"
TreeItem:(old)GUI test scripts.png,TreeItem,(old)GUI test scripts,tree item,False,False,"[397,452]","[530,488]"
TreeItem:gui_test-master.png,TreeItem,gui_test-master,tree item,False,False,"[397,488]","[523,524]"
TreeItem:screens_temp.png,TreeItem,screens_temp,tree item,False,False,"[397,524]","[508,560]"
TreeItem:screens_temp.png,TreeItem,screens_temp,tree item,False,False,"[397,560]","[508,596]"
TreeItem:Desktop.png,TreeItem,Desktop,tree item,False,True,"[0,0]","[0,0]"
TreeItem:OneDrive.png,TreeItem,OneDrive,tree item,False,False,"[385,608]","[463,644]"
TreeItem:This PC.png,TreeItem,This PC,tree item,False,False,"[385,656]","[446,692]"
TreeItem:Network.png,TreeItem,Network,tree item,False,False,"[385,704]","[456,739]"
Image:Thumbnail Module.png,Image,Thumbnail Module,image,False,False,"[897,314]","[1254,733]"
Text:No preview available..png,Text,No preview available.,text,False,False,"[978,511]","[1151,536]"
Pane:Shell Folder View.png,Pane,Shell Folder View,pane,False,False,"[562,308]","[865,739]"
List:Items View.png,List,Items View,list,False,False,"[562,308]","[865,739]"
ScrollBar:Vertical Scroll Bar.png,ScrollBar,Vertical Scroll Bar,scroll bar,False,False,"[839,308]","[865,739]"
Button:Line up.png,Button,Line up,button,False,False,"[839,308]","[865,334]"
Thumb:Position.png,Thumb,Position,thumb,False,False,"[839,334]","[865,557]"
Button:Page down.png,Button,Page down,button,False,False,"[839,557]","[865,713]"
Button:Line down.png,Button,Line down,button,False,False,"[839,713]","[865,739]"
ListItem:Camera Roll.png,ListItem,Camera Roll,list item,False,False,"[583,317]","[741,494]"
Image:.png,Image,,image,False,False,"[589,320]","[735,464]"
Edit:Name.png,Edit,Name,edit,False,False,"[613,464]","[713,491]"
ListItem:New folder.png,ListItem,New folder,list item,False,False,"[583,496]","[741,673]"
Image:.png,Image,,image,False,False,"[589,499]","[735,643]"
Edit:Name.png,Edit,Name,edit,False,False,"[616,643]","[709,670]"
